#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:18:30,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4173693945000,","-0.6780604,","0.20372356,",-0.33841935,-,jumping,-,30s,axes,(angular,velocity).
"4173699036000,","-0.93401295,","0.19730948,",-0.3100141,-,jumping,-,30s,axes,(angular,velocity).
"4173703959000,","-1.16492,","0.124311075,",-0.20677789,-,jumping,-,30s,axes,(angular,velocity).
"4173708996000,","-1.3723087,","0.055283304,",-0.108123146,-,jumping,-,30s,axes,(angular,velocity).
"4173714308000,","-1.5442673,","-0.028405234,",-0.015882496,-,jumping,-,30s,axes,(angular,velocity).
"4173718994000,","-1.6606371,","-0.09010262,",0.0580322,-,jumping,-,30s,axes,(angular,velocity).
"4173723998000,","-1.690875,","-0.103847094,",0.13836098,-,jumping,-,30s,axes,(angular,velocity).
"4173729027000,","-1.6487253,","-0.056199603,",0.21624629,-,jumping,-,30s,axes,(angular,velocity).
"4173734017000,","-1.5286902,","0.008857546,",0.30207285,-,jumping,-,30s,axes,(angular,velocity).
"4173739073000,","-1.3967434,","0.046731193,",0.39370266,-,jumping,-,30s,axes,(angular,velocity).
"4173744033000,","-1.2528846,","0.0076358155,",0.44898596,-,jumping,-,30s,axes,(angular,velocity).
"4173749072000,","-1.1194105,","-0.081855945,",0.48166725,-,jumping,-,30s,axes,(angular,velocity).
"4173753997000,","-1.0387764,","-0.21044308,",0.47708577,-,jumping,-,30s,axes,(angular,velocity).
"4173758951000,","-0.98532563,","-0.3200934,",0.44868052,-,jumping,-,30s,axes,(angular,velocity).
"4173764430000,","-0.9492846,","-0.37568212,",0.40744713,-,jumping,-,30s,axes,(angular,velocity).
"4173769090000,","-0.8970556,","-0.35888332,",0.33353242,-,jumping,-,30s,axes,(angular,velocity).
"4173773997000,","-0.8240572,","-0.26053402,",0.2874121,-,jumping,-,30s,axes,(angular,velocity).
"4173778963000,","-0.77671516,","-0.16371189,",0.18753563,-,jumping,-,30s,axes,(angular,velocity).
"4173784017000,","-0.6976081,","-0.121256754,",0.077579886,-,jumping,-,30s,axes,(angular,velocity).
"4173788986000,","-0.63407815,","-0.084910266,",-0.015882496,-,jumping,-,30s,axes,(angular,velocity).
"4173794199000,","-0.571159,","-0.043676864,",-0.095294975,-,jumping,-,30s,axes,(angular,velocity).
"4173799085000,","-0.52381694,","0.028710667,",-0.17715092,-,jumping,-,30s,axes,(angular,velocity).
"4173804008000,","-0.46089783,","0.13561209,",-0.23518312,-,jumping,-,30s,axes,(angular,velocity).
"4173808977000,","-0.4266894,","0.21135938,",-0.28771752,-,jumping,-,30s,axes,(angular,velocity).
"4173814418000,","-0.4120286,","0.24923302,",-0.31520647,-,jumping,-,30s,axes,(angular,velocity).
"4173819051000,","-0.419359,","0.24953845,",-0.35185838,-,jumping,-,30s,axes,(angular,velocity).
"4173823988000,","-0.4297437,","0.21960606,",-0.37598756,-,jumping,-,30s,axes,(angular,velocity).
"4173828966000,","-0.4465425,","0.16554448,",-0.39675698,-,jumping,-,30s,axes,(angular,velocity).
"4173833967000,","-0.45723262,","0.080634214,",-0.41722095,-,jumping,-,30s,axes,(angular,velocity).
"4173839034000,","-0.46517387,","-0.01160644,",-0.43493605,-,jumping,-,30s,axes,(angular,velocity).
"4173843948000,","-0.47158796,","-0.09315695,",-0.46273044,-,jumping,-,30s,axes,(angular,velocity).
"4173849021000,","-0.45998153,","-0.17898351,",-0.4914411,-,jumping,-,30s,axes,(angular,velocity).
"4173854089000,","-0.46028697,","-0.2669481,",-0.5390886,-,jumping,-,30s,axes,(angular,velocity).
"4173859028000,","-0.43554693,","-0.32620203,",-0.5919284,-,jumping,-,30s,axes,(angular,velocity).
"4173864145000,","-0.3924809,","-0.35124752,",-0.6426302,-,jumping,-,30s,axes,(angular,velocity).
"4173869006000,","-0.38453966,","-0.33017266,",-0.69027776,-,jumping,-,30s,axes,(angular,velocity).
"4173874001000,","-0.39920044,","-0.21380283,",-0.70188415,-,jumping,-,30s,axes,(angular,velocity).
"4173879026000,","-0.46853364,","-0.070249505,",-0.72143185,-,jumping,-,30s,axes,(angular,velocity).
"4173884016000,","-0.5366451,","0.07422013,",-0.7519751,-,jumping,-,30s,axes,(angular,velocity).
"4173888991000,","-0.63132924,","0.24037547,",-0.7816021,-,jumping,-,30s,axes,(angular,velocity).
"4173894023000,","-0.6918049,","0.42852196,",-0.8179486,-,jumping,-,30s,axes,(angular,velocity).
"4173899617000,","-0.74067414,","0.6417139,",-0.8344419,-,jumping,-,30s,axes,(angular,velocity).
"4173904050000,","-0.7968737,","0.8026769,",-0.8454375,-,jumping,-,30s,axes,(angular,velocity).
"4173909006000,","-0.82772243,","0.8350528,",-0.86742866,-,jumping,-,30s,axes,(angular,velocity).
"4173914152000,","-0.8405506,","0.75533485,",-0.88300574,-,jumping,-,30s,axes,(angular,velocity).
"4173919045000,","-0.8332202,","0.57360244,",-0.85918194,-,jumping,-,30s,axes,(angular,velocity).
"4173923974000,","-0.7984009,","0.35308012,",-0.81153446,-,jumping,-,30s,axes,(angular,velocity).
"4173928965000,","-0.754724,","0.14294247,",-0.8341365,-,jumping,-,30s,axes,(angular,velocity).
"4173934159000,","-0.7144069,","-0.13500121,",-0.9095783,-,jumping,-,30s,axes,(angular,velocity).
"4173938995000,","-0.8179486,","-0.7330383,",-0.9801333,-,jumping,-,30s,axes,(angular,velocity).
"4173943946000,","-0.95814216,","-1.4547756,",-0.9477574,-,jumping,-,30s,axes,(angular,velocity).
"4173949034000,","-1.2773192,","-2.2470677,",-0.8359691,-,jumping,-,30s,axes,(angular,velocity).
"4173954004000,","-1.8912388,","-3.1010575,",-0.78893244,-,jumping,-,30s,axes,(angular,velocity).
"4173959006000,","-2.6181684,","-3.9883392,",-0.8695667,-,jumping,-,30s,axes,(angular,velocity).
"4173964171000,","-3.3377676,","-4.483751,",-0.93737274,-,jumping,-,30s,axes,(angular,velocity).
"4173969037000,","-4.03843,","-4.6019535,",-0.689056,-,jumping,-,30s,axes,(angular,velocity).
"4173973983000,","-4.24307,","-4.240932,",-0.42119157,-,jumping,-,30s,axes,(angular,velocity).
"4173979004000,","-4.060116,","-2.543643,",0.10262536,-,jumping,-,30s,axes,(angular,velocity).
"4173983969000,","-3.4006867,","-0.591623,",0.25809056,-,jumping,-,30s,axes,(angular,velocity).
"4173988985000,","-2.9168816,","0.5552765,",-0.013439035,-,jumping,-,30s,axes,(angular,velocity).
"4173993946000,","-2.8502972,","0.9114109,",-0.3371976,-,jumping,-,30s,axes,(angular,velocity).
"4173999030000,","-2.7769935,","0.88208944,",-0.54611355,-,jumping,-,30s,axes,(angular,velocity).
"4174004051000,","-2.4904976,","0.98899084,",-0.6374379,-,jumping,-,30s,axes,(angular,velocity).
"4174009067000,","-2.1111503,","1.5735888,",-0.602924,-,jumping,-,30s,axes,(angular,velocity).
"4174014174000,","-2.0131063,","2.179567,",-0.50579643,-,jumping,-,30s,axes,(angular,velocity).
"4174019036000,","-2.1365013,","2.157576,",-0.4352415,-,jumping,-,30s,axes,(angular,velocity).
"4174023993000,","-2.1557434,","1.496009,",-0.4465425,-,jumping,-,30s,axes,(angular,velocity).
"4174028982000,","-1.9914207,","0.6719518,",-0.46731192,-,jumping,-,30s,axes,(angular,velocity).
"4174034002000,","-1.7479908,","0.34116822,",-0.312763,-,jumping,-,30s,axes,(angular,velocity).
"4174038978000,","-1.5543466,","0.5360342,",-0.09010262,-,jumping,-,30s,axes,(angular,velocity).
"4174044003000,","-1.3313808,","0.73456544,",-0.03756821,-,jumping,-,30s,axes,(angular,velocity).
"4174049030000,","-0.9947941,","0.7644979,",-0.13775012,-,jumping,-,30s,axes,(angular,velocity).
"4174054002000,","-0.5564982,","0.7076874,",-0.27000242,-,jumping,-,30s,axes,(angular,velocity).
"4174059052000,","-0.09010262,","0.65209866,",-0.4156938,-,jumping,-,30s,axes,(angular,velocity).
"4174067417000,","0.33567044,","0.59620446,",-0.5546656,-,jumping,-,30s,axes,(angular,velocity).
"4174069636000,","0.9007208,","0.57543504,",-0.5705481,-,jumping,-,30s,axes,(angular,velocity).
"4174074030000,","1.040609,","0.56169057,",-0.5687156,-,jumping,-,30s,axes,(angular,velocity).
"4174079052000,","1.1523973,","0.5714644,",-0.51007247,-,jumping,-,30s,axes,(angular,velocity).
"4174084029000,","1.3545936,","0.6078109,",-0.3555236,-,jumping,-,30s,axes,(angular,velocity).
"4174089046000,","1.557401,","0.6169739,",-0.16432275,-,jumping,-,30s,axes,(angular,velocity).
"4174094025000,","1.7757853,","0.61819565,",0.026267206,-,jumping,-,30s,axes,(angular,velocity).
"4174099051000,","1.9410243,","0.55924714,",0.19150625,-,jumping,-,30s,axes,(angular,velocity).
"4174103912000,","2.042428,","0.45906523,",0.3387248,-,jumping,-,30s,axes,(angular,velocity).
"4174108889000,","2.0983222,","0.3885103,",0.46883908,-,jumping,-,30s,axes,(angular,velocity).
"4174113959000,","2.1508565,","0.25900686,",0.58123827,-,jumping,-,30s,axes,(angular,velocity).
"4174119017000,","2.2116377,","0.008857546,",0.700357,-,jumping,-,30s,axes,(angular,velocity).
"4174124024000,","2.281887,","-0.29443705,",0.83077675,-,jumping,-,30s,axes,(angular,velocity).
"4174128859000,","2.3170118,","-0.5852089,",1.0057896,-,jumping,-,30s,axes,(angular,velocity).
"4174133886000,","2.331978,","-0.79504114,",1.1780536,-,jumping,-,30s,axes,(angular,velocity).
"4174138924000,","2.3170118,","-0.9663888,",1.3264939,-,jumping,-,30s,axes,(angular,velocity).
"4174143865000,","2.3075435,","-1.146594,",1.4367551,-,jumping,-,30s,axes,(angular,velocity).
"4174148897000,","2.3225098,","-1.2928963,",1.5173893,-,jumping,-,30s,axes,(angular,velocity).
"4174153917000,","2.339614,","-1.4214834,",1.564426,-,jumping,-,30s,axes,(angular,velocity).
"4174158892000,","2.3722951,","-1.4700472,",1.5748106,-,jumping,-,30s,axes,(angular,velocity).
"4174164015000,","2.4336872,","-1.496009,",1.5589281,-,jumping,-,30s,axes,(angular,velocity).
"4174169008000,","2.5057693,","-1.4419475,",1.5460999,-,jumping,-,30s,axes,(angular,velocity).
"4174173879000,","2.542421,","-1.2788464,",1.5100589,-,jumping,-,30s,axes,(angular,velocity).
"4174178892000,","2.6563475,","-1.1074986,",1.4391985,-,jumping,-,30s,axes,(angular,velocity).
"4174183928000,","2.7776043,","-0.9755518,",1.3420709,-,jumping,-,30s,axes,(angular,velocity).
"4174188961000,","2.8753426,","-0.95630956,",1.2709051,-,jumping,-,30s,axes,(angular,velocity).
"4174193875000,","2.8674014,","-0.9935723,",1.1899655,-,jumping,-,30s,axes,(angular,velocity).
"4174198922000,","2.796541,","-1.024421,",1.0900891,-,jumping,-,30s,axes,(angular,velocity).
"4174203958000,","2.7351491,","-0.977079,",0.9984592,-,jumping,-,30s,axes,(angular,velocity).
"4174208997000,","2.685669,","-0.7968737,",0.89766645,-,jumping,-,30s,axes,(angular,velocity).
"4174214129000,","2.6648996,","-0.50823987,",0.77121735,-,jumping,-,30s,axes,(angular,velocity).
"4174219049000,","2.7030787,","-0.19700404,",0.6401868,-,jumping,-,30s,axes,(angular,velocity).
"4174224054000,","2.7620273,","0.1001819,",0.52015173,-,jumping,-,30s,axes,(angular,velocity).
"4174229009000,","2.8154778,","0.4746423,",0.38759398,-,jumping,-,30s,axes,(angular,velocity).
"4174234009000,","2.8518243,","0.9392053,",0.25625798,-,jumping,-,30s,axes,(angular,velocity).
"4174238986000,","2.9019153,","1.4990633,",0.12644911,-,jumping,-,30s,axes,(angular,velocity).
"4174243965000,","2.969416,","2.1114557,",-0.0143553335,-,jumping,-,30s,axes,(angular,velocity).
"4174248964000,","2.9895744,","2.6572638,",-0.09193522,-,jumping,-,30s,axes,(angular,velocity).
"4174254129000,","2.885422,","3.089451,",-0.1001819,-,jumping,-,30s,axes,(angular,velocity).
"4174259022000,","2.645352,","3.452916,",-0.10720685,-,jumping,-,30s,axes,(angular,velocity).
"4174263991000,","2.2681427,","3.5821137,",-0.11789699,-,jumping,-,30s,axes,(angular,velocity).
"4174268999000,","2.0518963,","3.719253,",-0.13927728,-,jumping,-,30s,axes,(angular,velocity).
"4174274004000,","1.6209309,","3.5921931,",-0.13347405,-,jumping,-,30s,axes,(angular,velocity).
"4174278977000,","1.1884383,","3.1429017,",-0.06536258,-,jumping,-,30s,axes,(angular,velocity).
"4174283991000,","0.8008443,","2.5039365,",0.030543262,-,jumping,-,30s,axes,(angular,velocity).
"4174289032000,","0.43463063,","1.7800614,",0.13897185,-,jumping,-,30s,axes,(angular,velocity).
"4174294002000,","0.07086037,","1.0522153,",0.22571471,-,jumping,-,30s,axes,(angular,velocity).
"4174299035000,","-0.29138273,","0.36896262,",0.2751948,-,jumping,-,30s,axes,(angular,velocity).
"4174303906000,","-0.6398814,","-0.2761111,",0.29077184,-,jumping,-,30s,axes,(angular,velocity).
"4174308904000,","-1.010982,","-0.79473567,",0.28191432,-,jumping,-,30s,axes,(angular,velocity).
"4174313883000,","-1.378112,","-1.0714576,",0.2938262,-,jumping,-,30s,axes,(angular,velocity).
"4174318879000,","-1.7479908,","-1.1410962,",0.31978795,-,jumping,-,30s,axes,(angular,velocity).
"4174323866000,","-2.0998492,","-1.1325442,",0.33536503,-,jumping,-,30s,axes,(angular,velocity).
"4174328859000,","-2.3554964,","-1.0720685,",0.30940324,-,jumping,-,30s,axes,(angular,velocity).
"4174333887000,","-2.5060747,","-0.9388999,",0.26419923,-,jumping,-,30s,axes,(angular,velocity).
"4174338865000,","-2.4901922,","-0.6423248,",0.22388211,-,jumping,-,30s,axes,(angular,velocity).
"4174343866000,","-2.2913556,","-0.24556783,",0.1554652,-,jumping,-,30s,axes,(angular,velocity).
"4174348890000,","-1.92392,","0.00580322,",0.070249505,-,jumping,-,30s,axes,(angular,velocity).
"4174353914000,","-1.5167783,","0.012217305,",-0.040927973,-,jumping,-,30s,axes,(angular,velocity).
"4174358896000,","-1.2052372,","-0.06963864,",-0.089186326,-,jumping,-,30s,axes,(angular,velocity).
"4174363925000,","-1.087951,","-0.31306845,",-0.20738874,-,jumping,-,30s,axes,(angular,velocity).
"4174368950000,","-0.9114109,","-0.593761,",-0.3118467,-,jumping,-,30s,axes,(angular,velocity).
"4174373909000,","-0.8231409,","-0.84849185,",-0.3643811,-,jumping,-,30s,axes,(angular,velocity).
"4174378893000,","-0.80939645,","-1.0345002,",-0.3549127,-,jumping,-,30s,axes,(angular,velocity).
"4174384267000,","-0.83291477,","-1.0769554,",-0.3051272,-,jumping,-,30s,axes,(angular,velocity).
"4174388902000,","-0.8536842,","-1.0363328,",-0.23762658,-,jumping,-,30s,axes,(angular,velocity).
"4174393923000,","-0.874759,","-0.9398162,",-0.15210545,-,jumping,-,30s,axes,(angular,velocity).
"4174398928000,","-0.8872818,","-0.75655663,",-0.060170226,-,jumping,-,30s,axes,(angular,velocity).
"4174404037000,","-0.8918633,","-0.47342056,",0.017104227,-,jumping,-,30s,axes,(angular,velocity).
"4174408958000,","-0.86651236,","-0.12583824,",0.08399397,-,jumping,-,30s,axes,(angular,velocity).
"4174413989000,","-0.82863873,","0.21777347,",0.11178834,-,jumping,-,30s,axes,(angular,velocity).
"4174418966000,","-0.7840455,","0.5335908,",0.11728613,-,jumping,-,30s,axes,(angular,velocity).
"4174423948000,","-0.71776664,","0.7910705,",0.09162979,-,jumping,-,30s,axes,(angular,velocity).
"4174428930000,","-0.63438356,","0.98990715,",0.07360926,-,jumping,-,30s,axes,(angular,velocity).
"4174433976000,","-0.57604593,","1.1591167,",0.04917465,-,jumping,-,30s,axes,(angular,velocity).
"4174438953000,","-0.5152648,","1.3087788,",0.03023783,-,jumping,-,30s,axes,(angular,velocity).
"4174443935000,","-0.505491,","1.4202617,",0.013744468,-,jumping,-,30s,axes,(angular,velocity).
"4174448986000,","-0.5006041,","1.4850134,",-0.023823744,-,jumping,-,30s,axes,(angular,velocity).
"4174454060000,","-0.48624873,","1.5289958,",-0.03359759,-,jumping,-,30s,axes,(angular,velocity).
"4174458982000,","-0.4792238,","1.5421293,",-0.03481932,-,jumping,-,30s,axes,(angular,velocity).
"4174463994000,","-0.48716503,","1.5241088,",-0.0421497,-,jumping,-,30s,axes,(angular,velocity).
"4174468972000,","-0.4813618,","1.4972308,",-0.042760566,-,jumping,-,30s,axes,(angular,velocity).
"4174473995000,","-0.48808134,","1.4559973,",-0.057726767,-,jumping,-,30s,axes,(angular,velocity).
"4174478945000,","-0.4810564,","1.3738359,",-0.07422013,-,jumping,-,30s,axes,(angular,velocity).
"4174484002000,","-0.4859433,","1.2544118,",-0.07819075,-,jumping,-,30s,axes,(angular,velocity).
"4174489054000,","-0.48899764,","1.1472049,",-0.093767814,-,jumping,-,30s,axes,(angular,velocity).
"4174494005000,","-0.48991394,","1.0497719,",-0.101098195,-,jumping,-,30s,axes,(angular,velocity).
"4174499081000,","-0.49938235,","0.95722586,",-0.10842858,-,jumping,-,30s,axes,(angular,velocity).
"4174503991000,","-0.50701815,","0.84635377,",-0.11942416,-,jumping,-,30s,axes,(angular,velocity).
"4174508997000,","-0.5045747,","0.7360926,",-0.12583824,-,jumping,-,30s,axes,(angular,velocity).
"4174514037000,","-0.5180137,","0.61422503,",-0.13469578,-,jumping,-,30s,axes,(angular,velocity).
"4174519023000,","-0.5488624,","0.4877759,",-0.14538592,-,jumping,-,30s,axes,(angular,velocity).
"4174523994000,","-0.6041457,","0.355829,",-0.15332718,-,jumping,-,30s,axes,(angular,velocity).
"4174529300000,","-0.65057147,","0.25381452,",-0.15577064,-,jumping,-,30s,axes,(angular,velocity).
"4174534018000,","-0.6973027,","0.21044308,",-0.20555615,-,jumping,-,30s,axes,(angular,velocity).
"4174539015000,","-0.75716746,","0.11362094,",-0.310625,-,jumping,-,30s,axes,(angular,velocity).
"4174543976000,","-0.81245077,","-0.09010262,",-0.4718934,-,jumping,-,30s,axes,(angular,velocity).
"4174549030000,","-0.88086766,","-0.42455134,",-0.59803706,-,jumping,-,30s,axes,(angular,velocity).
"4174554025000,","-0.9642508,","-0.820392,",-0.61361414,-,jumping,-,30s,axes,(angular,velocity).
"4174558982000,","-1.1667526,","-1.0189233,",-0.5729916,-,jumping,-,30s,axes,(angular,velocity).
"4174564018000,","-1.3295482,","-1.31672,",-0.45173484,-,jumping,-,30s,axes,(angular,velocity).
"4174569019000,","-1.8533652,","-1.5103643,",-0.36346483,-,jumping,-,30s,axes,(angular,velocity).
"4174573986000,","-2.6025913,","-1.534188,",-0.35246924,-,jumping,-,30s,axes,(angular,velocity).
"4174578981000,","-3.3484578,","-1.5033394,",-0.30909783,-,jumping,-,30s,axes,(angular,velocity).
"4174583979000,","-3.7867537,","-1.5473217,",-0.042760566,-,jumping,-,30s,axes,(angular,velocity).
"4174588987000,","-3.479183,","-1.2342533,",0.1872302,-,jumping,-,30s,axes,(angular,velocity).
"4174594004000,","-2.6416867,","-0.806953,",-0.028099801,-,jumping,-,30s,axes,(angular,velocity).
"4174599027000,","-1.9306396,","-0.63041294,",-0.6059783,-,jumping,-,30s,axes,(angular,velocity).
"4174603958000,","-1.6108516,","-0.48838675,",-1.0525209,-,jumping,-,30s,axes,(angular,velocity).
"4174609036000,","-1.4306464,","-0.23396139,",-1.2852604,-,jumping,-,30s,axes,(angular,velocity).
"4174614510000,","-1.4370605,","0.056199603,",-1.2705997,-,jumping,-,30s,axes,(angular,velocity).
"4174619034000,","-1.6423112,","0.2556471,",-1.0186177,-,jumping,-,30s,axes,(angular,velocity).
"4174623976000,","-1.7602082,","0.6960809,",-0.752586,-,jumping,-,30s,axes,(angular,velocity).
"4174628993000,","-1.6927075,","1.3744467,",-0.6001751,-,jumping,-,30s,axes,(angular,velocity).
"4174634040000,","-1.5259414,","1.8237382,",-0.5830709,-,jumping,-,30s,axes,(angular,velocity).
"4174639055000,","-1.3338243,","1.7644843,",-0.634689,-,jumping,-,30s,axes,(angular,velocity).
"4174643969000,","-1.2565498,","1.260215,",-0.6826419,-,jumping,-,30s,axes,(angular,velocity).
"4174649050000,","-1.287093,","0.6420194,",-0.62888575,-,jumping,-,30s,axes,(angular,velocity).
"4174653869000,","-1.2754866,","0.4550946,",-0.52320606,-,jumping,-,30s,axes,(angular,velocity).
"4174658861000,","-1.2388347,","0.49480084,",-0.30482176,-,jumping,-,30s,axes,(angular,velocity).
"4174663890000,","-1.0363328,","0.8539896,",-0.22724187,-,jumping,-,30s,axes,(angular,velocity).
"4174668883000,","-0.6575964,","1.1673635,",-0.28344148,-,jumping,-,30s,axes,(angular,velocity).
"4174673863000,","-0.24801129,","1.3005321,",-0.38026363,-,jumping,-,30s,axes,(angular,velocity).
"4174678862000,","0.087659165,","1.1911873,",-0.3924809,-,jumping,-,30s,axes,(angular,velocity).
"4174683892000,","0.35705075,","0.9071349,",-0.3839288,-,jumping,-,30s,axes,(angular,velocity).
"4174688866000,","0.59681535,","0.48655418,",-0.34972036,-,jumping,-,30s,axes,(angular,velocity).
"4174693861000,","0.79137594,","0.0693332,",-0.2507602,-,jumping,-,30s,axes,(angular,velocity).
"4174698905000,","0.94989544,","-0.26297748,",-0.1151481,-,jumping,-,30s,axes,(angular,velocity).
"4174703922000,","1.0790935,","-0.43279803,",0.05222898,-,jumping,-,30s,axes,(angular,velocity).
"4174708906000,","1.1976013,","-0.48899764,",0.1966986,-,jumping,-,30s,axes,(angular,velocity).
"4174713948000,","1.3274102,","-0.5488624,",0.29260445,-,jumping,-,30s,axes,(angular,velocity).
"4174718937000,","1.4547756,","-0.6123924,",0.34605515,-,jumping,-,30s,axes,(angular,velocity).
"4174723915000,","1.5473217,","-0.6753115,",0.3933972,-,jumping,-,30s,axes,(angular,velocity).
"4174728905000,","1.6297885,","-0.743423,",0.4709771,-,jumping,-,30s,axes,(angular,velocity).
"4174733952000,","1.7082846,","-0.8213083,",0.5833763,-,jumping,-,30s,axes,(angular,velocity).
