#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:46:44,0.009773844,-,fall,forward,lying,-,(angular,velocity).
##########################################,"-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"887667545000,","0.047647487,","-0.0015271631,",0.027794369,-,fall,forward,lying,-,(angular,velocity).
"887672508000,","0.05222898,","0.014049901,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"887677612000,","0.051923547,","0.01038471,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"887682489000,","0.05497787,","0.01282817,",3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"887687579000,","0.049785517,","0.005497787,",-0.018936822,-,fall,forward,lying,-,(angular,velocity).
"887692490000,","0.048563786,","0.0070249503,",-0.02321288,-,fall,forward,lying,-,(angular,velocity).
"887697502000,","0.0571159,","0.00580322,",-0.040011674,-,fall,forward,lying,-,(angular,velocity).
"887702510000,","0.044593163,","6.1086525e-4,",-0.04428773,-,fall,forward,lying,-,(angular,velocity).
"887707531000,","0.04886922,","-3.0543262e-4,",-0.057726767,-,fall,forward,lying,-,(angular,velocity).
"887712602000,","0.044898596,","-0.019547688,",-0.064751714,-,fall,forward,lying,-,(angular,velocity).
"887717554000,","0.047647487,","-0.028099801,",-0.07452556,-,fall,forward,lying,-,(angular,velocity).
"887722542000,","0.046731193,","-0.036651913,",-0.07574729,-,fall,forward,lying,-,(angular,velocity).
"887727538000,","0.04550946,","-0.04337143,",-0.08399397,-,fall,forward,lying,-,(angular,velocity).
"887732548000,","0.04062254,","-0.04795292,",-0.084910266,-,fall,forward,lying,-,(angular,velocity).
"887737603000,","0.039095376,","-0.047036625,",-0.08277224,-,fall,forward,lying,-,(angular,velocity).
"887742564000,","0.03848451,","-0.044898596,",-0.087964594,-,fall,forward,lying,-,(angular,velocity).
"887747539000,","0.03573562,","-0.034513887,",-0.0852157,-,fall,forward,lying,-,(angular,velocity).
"887752600000,","0.04062254,","-0.03145956,",-0.07941248,-,fall,forward,lying,-,(angular,velocity).
"887757685000,","0.033292156,","-0.026267206,",-0.08002335,-,fall,forward,lying,-,(angular,velocity).
"887763148000,","0.03940081,","-0.016798794,",-0.071776666,-,fall,forward,lying,-,(angular,velocity).
"887767634000,","0.035430185,","-0.015577064,",-0.0729984,-,fall,forward,lying,-,(angular,velocity).
"887772890000,","0.045814894,","-0.00580322,",-0.06047566,-,fall,forward,lying,-,(angular,velocity).
"887777626000,","0.043676864,","3.0543262e-4,",-0.057421334,-,fall,forward,lying,-,(angular,velocity).
"887782935000,","0.03023783,","0.0061086523,",-0.04550946,-,fall,forward,lying,-,(angular,velocity).
"887787632000,","0.02565634,","0.0033597588,",-0.04062254,-,fall,forward,lying,-,(angular,velocity).
"887793215000,","0.0290161,","0.0015271631,",-0.035124753,-,fall,forward,lying,-,(angular,velocity).
"887797623000,","0.034513887,","0.008246681,",-0.025961773,-,fall,forward,lying,-,(angular,velocity).
"887802615000,","0.028710667,","0.00580322,",-0.019242255,-,fall,forward,lying,-,(angular,velocity).
"887807606000,","0.034513887,","0.005497787,",-0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"887812686000,","0.03268129,","0.004886922,",-0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"887817650000,","0.034513887,","0.004886922,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"887822676000,","0.03756821,","0.004276057,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"887827688000,","0.028710667,","0.006414085,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"887832642000,","0.030848695,","0.002443461,",0.024129177,-,fall,forward,lying,-,(angular,velocity).
"887837640000,","0.03726278,","0.009773844,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"887842677000,","0.03756821,","0.0106901415,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"887847673000,","0.027183503,","0.013744468,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"887852740000,","0.022907447,","0.009162978,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"887857629000,","0.026267206,","0.0106901415,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"887863470000,","0.02443461,","0.004276057,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"887867631000,","0.0106901415,","3.0543262e-4,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"887872677000,","0.011301007,","-0.005192355,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"887877645000,","0.015577064,","0.004276057,",-0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"887882631000,","0.013744468,","0.008552114,",-0.018020526,-,fall,forward,lying,-,(angular,velocity).
"887887638000,","0.002443461,","0.014660766,",-0.023518313,-,fall,forward,lying,-,(angular,velocity).
"887892639000,","0.010079277,","0.005497787,",-0.022907447,-,fall,forward,lying,-,(angular,velocity).
"887897690000,","0.004276057,","0.009468411,",-0.02687807,-,fall,forward,lying,-,(angular,velocity).
"887902657000,","0.012217305,","0.01282817,",-0.023823744,-,fall,forward,lying,-,(angular,velocity).
"887907608000,","0.0143553335,","0.010995574,",-0.025350908,-,fall,forward,lying,-,(angular,velocity).
"887912700000,","0.0106901415,","0.006414085,",-0.028405234,-,fall,forward,lying,-,(angular,velocity).
"887917642000,","0.005497787,","0.015271631,",-0.02443461,-,fall,forward,lying,-,(angular,velocity).
"887922603000,","0.007330383,","0.021991149,",-0.025350908,-,fall,forward,lying,-,(angular,velocity).
"887927617000,","0.0070249503,","0.024740042,",-0.020158553,-,fall,forward,lying,-,(angular,velocity).
"887933220000,","0.0021380284,","0.025961773,",-0.025350908,-,fall,forward,lying,-,(angular,velocity).
"887937639000,","-0.009162978,","0.03145956,",-0.01863139,-,fall,forward,lying,-,(angular,velocity).
"887942987000,","-0.015271631,","0.03756821,",-0.021991149,-,fall,forward,lying,-,(angular,velocity).
"887947784000,","-0.023518313,","0.032986723,",-0.020158553,-,fall,forward,lying,-,(angular,velocity).
"887952630000,","-0.022907447,","0.037873644,",-0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"887957609000,","-0.020463986,","0.036651913,",-0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"887962698000,","-0.02321288,","0.027794369,",-0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"887967637000,","-0.02321288,","0.029321533,",-0.008857546,-,fall,forward,lying,-,(angular,velocity).
"887972651000,","-0.0290161,","0.022296581,",-0.008552114,-,fall,forward,lying,-,(angular,velocity).
"887977610000,","-0.02443461,","0.029932396,",-0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"887982635000,","-0.023518313,","0.020158553,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"887987666000,","-0.024740042,","0.009162978,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"887992692000,","-0.029932396,","0.002443461,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"887997698000,","-0.017104227,","0.01282817,",0.016187929,-,fall,forward,lying,-,(angular,velocity).
"888002896000,","-0.014966198,","0.008552114,",0.026267206,-,fall,forward,lying,-,(angular,velocity).
"888007602000,","-0.016798794,","-0.009773844,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"888012665000,","-0.01038471,","-0.0143553335,",0.0290161,-,fall,forward,lying,-,(angular,velocity).
"888017637000,","-0.009773844,","-0.016798794,",0.03726278,-,fall,forward,lying,-,(angular,velocity).
"888022646000,","-0.004276057,","-0.022296581,",0.041233405,-,fall,forward,lying,-,(angular,velocity).
"888027628000,","3.0543262e-4,","-0.02107485,",0.04917465,-,fall,forward,lying,-,(angular,velocity).
"888032610000,","0.0015271631,","-0.017715093,",0.051618114,-,fall,forward,lying,-,(angular,velocity).
"888037651000,","0.007330383,","-0.021991149,",0.061391957,-,fall,forward,lying,-,(angular,velocity).
"888042657000,","0.013133603,","-0.01740966,",0.06078109,-,fall,forward,lying,-,(angular,velocity).
"888047661000,","0.016187929,","-0.0143553335,",0.055588737,-,fall,forward,lying,-,(angular,velocity).
"888052624000,","0.02321288,","-0.010995574,",0.051923547,-,fall,forward,lying,-,(angular,velocity).
"888057578000,","0.022602014,","0.00580322,",0.052839845,-,fall,forward,lying,-,(angular,velocity).
"888062672000,","0.022602014,","0.012217305,",0.04886922,-,fall,forward,lying,-,(angular,velocity).
"888067681000,","0.011911872,","0.015271631,",0.036957346,-,fall,forward,lying,-,(angular,velocity).
"888072619000,","-0.004276057,","0.015577064,",0.03268129,-,fall,forward,lying,-,(angular,velocity).
"888077582000,","-0.0030543262,","0.014966198,",0.032375857,-,fall,forward,lying,-,(angular,velocity).
"888082745000,","-0.0125227375,","0.021991149,",0.030543262,-,fall,forward,lying,-,(angular,velocity).
"888087637000,","-0.020158553,","0.016493361,",0.032986723,-,fall,forward,lying,-,(angular,velocity).
"888092650000,","-0.022907447,","0.017715093,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"888097593000,","-0.032375857,","0.00580322,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"888102611000,","-0.028099801,","0.0036651916,",0.029932396,-,fall,forward,lying,-,(angular,velocity).
"888107611000,","-0.035430185,","0.0021380284,",0.028405234,-,fall,forward,lying,-,(angular,velocity).
"888112675000,","-0.046731193,","0.0021380284,",0.027794369,-,fall,forward,lying,-,(angular,velocity).
"888118504000,","-0.03268129,","-0.0012217305,",0.029321533,-,fall,forward,lying,-,(angular,velocity).
"888122635000,","-0.03268129,","-0.01038471,",0.03145956,-,fall,forward,lying,-,(angular,velocity).
"888127610000,","-0.03940081,","-0.020158553,",0.040011674,-,fall,forward,lying,-,(angular,velocity).
"888132603000,","-0.040927973,","-0.02321288,",0.033292156,-,fall,forward,lying,-,(angular,velocity).
"888137670000,","-0.030848695,","-0.029321533,",0.0421497,-,fall,forward,lying,-,(angular,velocity).
"888142660000,","-0.020158553,","-0.028710667,",0.039095376,-,fall,forward,lying,-,(angular,velocity).
"888147629000,","-0.022602014,","-0.027183503,",0.03390302,-,fall,forward,lying,-,(angular,velocity).
"888152762000,","-0.022907447,","-0.016187929,",0.040317107,-,fall,forward,lying,-,(angular,velocity).
"888157610000,","-0.0125227375,","-0.02107485,",0.03268129,-,fall,forward,lying,-,(angular,velocity).
"888162617000,","-0.0143553335,","-0.029321533,",0.035430185,-,fall,forward,lying,-,(angular,velocity).
"888167649000,","-0.021991149,","-0.02076942,",0.0290161,-,fall,forward,lying,-,(angular,velocity).
"888172632000,","-0.0076358155,","-0.023518313,",0.03604105,-,fall,forward,lying,-,(angular,velocity).
"888177616000,","-0.01863139,","-0.03634648,",0.03756821,-,fall,forward,lying,-,(angular,velocity).
"888182600000,","-0.019242255,","-0.029321533,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
"888188492000,","-0.014660766,","-0.03268129,",0.03268129,-,fall,forward,lying,-,(angular,velocity).
"888192734000,","-0.027488936,","-0.036957346,",0.036957346,-,fall,forward,lying,-,(angular,velocity).
"888197643000,","-0.018325957,","-0.029626964,",0.03573562,-,fall,forward,lying,-,(angular,velocity).
"888202673000,","-0.0290161,","-0.03023783,",0.038179077,-,fall,forward,lying,-,(angular,velocity).
"888207609000,","-0.020158553,","-0.021685716,",0.033292156,-,fall,forward,lying,-,(angular,velocity).
"888212698000,","-0.018936822,","-0.020158553,",0.034513887,-,fall,forward,lying,-,(angular,velocity).
"888217671000,","-0.024740042,","-0.0030543262,",0.038179077,-,fall,forward,lying,-,(angular,velocity).
"888222658000,","-0.023823744,","3.0543262e-4,",0.03726278,-,fall,forward,lying,-,(angular,velocity).
"888227615000,","-0.019547688,","0.014049901,",0.04337143,-,fall,forward,lying,-,(angular,velocity).
"888232599000,","-0.015882496,","0.0076358155,",0.04062254,-,fall,forward,lying,-,(angular,velocity).
"888237712000,","-0.011911872,","0.015271631,",0.035430185,-,fall,forward,lying,-,(angular,velocity).
"888242666000,","-0.01160644,","0.02076942,",0.040317107,-,fall,forward,lying,-,(angular,velocity).
"888247726000,","-0.013744468,","0.013133603,",0.04795292,-,fall,forward,lying,-,(angular,velocity).
"888252606000,","-0.013133603,","0.0076358155,",0.043066,-,fall,forward,lying,-,(angular,velocity).
"888258301000,","-0.010995574,","0.008246681,",0.043066,-,fall,forward,lying,-,(angular,velocity).
"888262693000,","-0.014049901,","0.003970624,",0.042455133,-,fall,forward,lying,-,(angular,velocity).
"888267630000,","-0.009162978,","0.009773844,",0.039095376,-,fall,forward,lying,-,(angular,velocity).
"888272630000,","-0.0076358155,","0.004276057,",0.03573562,-,fall,forward,lying,-,(angular,velocity).
"888277604000,","-0.010995574,","-0.003970624,",0.043066,-,fall,forward,lying,-,(angular,velocity).
"888282607000,","-0.005497787,","-0.0061086523,",0.04550946,-,fall,forward,lying,-,(angular,velocity).
"888287676000,","-0.0021380284,","-0.009162978,",0.041233405,-,fall,forward,lying,-,(angular,velocity).
"888292624000,","0.004581489,","-0.009162978,",0.038789943,-,fall,forward,lying,-,(angular,velocity).
"888297609000,","-0.0012217305,","-0.0015271631,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
"888302613000,","-0.003970624,","-0.0143553335,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
"888307575000,","0.0030543262,","-0.013133603,",0.03176499,-,fall,forward,lying,-,(angular,velocity).
"888312695000,","9.162979e-4,","-0.004581489,",0.032986723,-,fall,forward,lying,-,(angular,velocity).
"888317604000,","3.0543262e-4,","0.003970624,",0.024740042,-,fall,forward,lying,-,(angular,velocity).
"888322622000,","0.0033597588,","0.008552114,",0.02076942,-,fall,forward,lying,-,(angular,velocity).
"888327972000,","-0.0036651916,","0.0036651916,",0.010995574,-,fall,forward,lying,-,(angular,velocity).
"888332601000,","-0.008246681,","0.0076358155,",0.020158553,-,fall,forward,lying,-,(angular,velocity).
"888337725000,","-0.010995574,","-0.0018325958,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"888342640000,","-0.0067195175,","0.0030543262,",0.007330383,-,fall,forward,lying,-,(angular,velocity).
"888347656000,","-0.01160644,","0.0076358155,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"888352613000,","-0.0070249503,","0.0067195175,",0.014966198,-,fall,forward,lying,-,(angular,velocity).
"888357593000,","-0.0125227375,","0.01863139,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"888362690000,","-0.006414085,","0.023518313,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"888367629000,","-0.010995574,","0.01038471,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"888372588000,","0.0012217305,","0.012217305,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"888377612000,","-0.005192355,","0.016493361,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"888382576000,","-0.0076358155,","0.013744468,",0.0027488936,-,fall,forward,lying,-,(angular,velocity).
"888387708000,","-0.007941248,","0.0076358155,",0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"888392614000,","-0.005192355,","0.0076358155,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"888397856000,","-0.0106901415,","9.162979e-4,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"888402581000,","-0.011301007,","-0.004581489,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"888407630000,","0.004581489,","0.008246681,",-3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"888412644000,","-0.011911872,","0.008552114,",0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"888417626000,","-0.008552114,","0.0036651916,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"888422643000,","-0.01282817,","0.00580322,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"888427611000,","-0.014966198,","0.009773844,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"888432609000,","-0.013439035,","0.010995574,",-0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"888437631000,","0.0015271631,","0.0070249503,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"888443584000,","0.003970624,","0.009773844,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"888447584000,","0.009162978,","0.0018325958,",3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"888452606000,","0.007330383,","0.004581489,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"888457575000,","0.01863139,","-0.004276057,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"888462660000,","0.016187929,","-0.00580322,",0.007941248,-,fall,forward,lying,-,(angular,velocity).
"888467652000,","0.016798794,","-0.0036651916,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"888472610000,","0.026267206,","-0.0036651916,",0.0027488936,-,fall,forward,lying,-,(angular,velocity).
"888477639000,","0.021991149,","0.0106901415,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"888482609000,","0.016493361,","0.008857546,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"888487670000,","0.013744468,","0.0125227375,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"888492672000,","0.010995574,","0.009773844,",-0.00580322,-,fall,forward,lying,-,(angular,velocity).
"888497613000,","0.018325957,","0.014660766,",9.162979e-4,-,fall,forward,lying,-,(angular,velocity).
"888502617000,","0.0070249503,","0.01282817,",-0.007330383,-,fall,forward,lying,-,(angular,velocity).
"888507601000,","0.003970624,","6.1086525e-4,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"888514300000,","0.009162978,","0.0061086523,",0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"888517879000,","0.011911872,","0.0030543262,",6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"888522638000,","0.011301007,","0.004581489,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"888527609000,","0.005192355,","-0.0021380284,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"888532606000,","0.011911872,","-0.005497787,",0.007330383,-,fall,forward,lying,-,(angular,velocity).
"888537681000,","0.0061086523,","3.0543262e-4,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"888542627000,","0.005497787,","-0.009468411,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"888547952000,","0.016187929,","-0.008857546,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"888552607000,","0.0033597588,","-0.02107485,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"888557599000,","0.004886922,","-0.013439035,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"888562720000,","0.014660766,","-0.014660766,",0.007330383,-,fall,forward,lying,-,(angular,velocity).
"888567629000,","0.021991149,","-0.019547688,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"888572645000,","0.01863139,","-0.021685716,",0.008857546,-,fall,forward,lying,-,(angular,velocity).
"888577604000,","0.014660766,","-0.023823744,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
