#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:44:31,0.021685716,-,fall,forward,lying,-,(angular,velocity).
##########################################,"0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"754212986000,","2.6386325,","0.7797695,",-2.9657507,-,fall,forward,lying,-,(angular,velocity).
"754217938000,","-0.18997909,","2.806315,",-2.3417518,-,fall,forward,lying,-,(angular,velocity).
"754222904000,","-2.6994135,","4.2907176,",-0.9746355,-,fall,forward,lying,-,(angular,velocity).
"754227885000,","-4.4241915,","4.961142,",0.47525316,-,fall,forward,lying,-,(angular,velocity).
"754232947000,","-5.2684073,","4.3887615,",1.4654657,-,fall,forward,lying,-,(angular,velocity).
"754238005000,","-5.3921075,","2.32984,",2.047315,-,fall,forward,lying,-,(angular,velocity).
"754242978000,","-4.810564,","-0.14385876,",2.543032,-,fall,forward,lying,-,(angular,velocity).
"754247945000,","-3.8114936,","-1.8332067,",3.098614,-,fall,forward,lying,-,(angular,velocity).
"754252950000,","-2.8356364,","-2.3408356,",3.7916405,-,fall,forward,lying,-,(angular,velocity).
"754258018000,","-2.012801,","-1.6362026,",4.4693956,-,fall,forward,lying,-,(angular,velocity).
"754262985000,","-1.1621711,","-0.21288654,",5.0008483,-,fall,forward,lying,-,(angular,velocity).
"754267982000,","-0.34880406,","1.0177015,",5.399438,-,fall,forward,lying,-,(angular,velocity).
"754274104000,","0.33383787,","1.9788979,",5.705176,-,fall,forward,lying,-,(angular,velocity).
"754277952000,","0.88147855,","2.7159069,",5.969986,-,fall,forward,lying,-,(angular,velocity).
"754282942000,","1.2360858,","3.3157766,",6.214943,-,fall,forward,lying,-,(angular,velocity).
"754287998000,","1.3041973,","3.8063014,",6.402784,-,fall,forward,lying,-,(angular,velocity).
"754293015000,","1.1258247,","4.1065416,",6.553973,-,fall,forward,lying,-,(angular,velocity).
"754298105000,","0.74281216,","4.172515,",6.6431594,-,fall,forward,lying,-,(angular,velocity).
"754302911000,","0.2938262,","4.073555,",6.703635,-,fall,forward,lying,-,(angular,velocity).
"754308061000,","-0.22235495,","3.8466184,",6.759224,-,fall,forward,lying,-,(angular,velocity).
"754313012000,","-0.79168135,","3.695124,",6.787324,-,fall,forward,lying,-,(angular,velocity).
"754317961000,","-1.0564915,","3.2458324,",6.848105,-,fall,forward,lying,-,(angular,velocity).
"754323141000,","-1.4285084,","2.4859161,",6.857573,-,fall,forward,lying,-,(angular,velocity).
"754327949000,","-1.4908166,","1.3154984,",6.8294735,-,fall,forward,lying,-,(angular,velocity).
"754333090000,","-1.1682798,","-0.13591751,",6.743036,-,fall,forward,lying,-,(angular,velocity).
"754337978000,","-0.5522222,","-1.5531249,",6.6113944,-,fall,forward,lying,-,(angular,velocity).
"754343746000,","0.1337795,","-2.737898,",6.4702845,-,fall,forward,lying,-,(angular,velocity).
"754347968000,","0.7443393,","-3.4324517,",6.2769456,-,fall,forward,lying,-,(angular,velocity).
"754353043000,","1.1407908,","-3.3921347,",5.966626,-,fall,forward,lying,-,(angular,velocity).
"754358047000,","1.1139128,","-2.7559185,",5.46816,-,fall,forward,lying,-,(angular,velocity).
"754363075000,","0.75441855,","-1.8753563,",4.860655,-,fall,forward,lying,-,(angular,velocity).
"754367936000,","0.3277292,","-0.8686504,",4.214054,-,fall,forward,lying,-,(angular,velocity).
"754373026000,","-0.06383542,","0.118202426,",3.5347717,-,fall,forward,lying,-,(angular,velocity).
"754377939000,","-0.31612277,","1.0015136,",2.8499918,-,fall,forward,lying,-,(angular,velocity).
"754382967000,","-0.43188173,","1.7082846,",2.1670444,-,fall,forward,lying,-,(angular,velocity).
"754387983000,","-0.4474588,","2.2201898,",1.4920384,-,fall,forward,lying,-,(angular,velocity).
"754393090000,","-0.34330627,","2.5289822,",0.7831292,-,fall,forward,lying,-,(angular,velocity).
"754398022000,","-0.13897185,","2.5891523,",0.04184427,-,fall,forward,lying,-,(angular,velocity).
"754402946000,","0.13713925,","2.379931,",-0.591623,-,fall,forward,lying,-,(angular,velocity).
"754407940000,","0.43860126,","2.1868975,",-0.8414669,-,fall,forward,lying,-,(angular,velocity).
"754413432000,","0.57940567,","1.4978416,",-1.3164146,-,fall,forward,lying,-,(angular,velocity).
"754418014000,","0.93309665,","1.2861768,",-1.4052955,-,fall,forward,lying,-,(angular,velocity).
"754423012000,","1.006095,","0.9443977,",-1.505172,-,fall,forward,lying,-,(angular,velocity).
"754427956000,","1.0876455,","0.70463306,",-1.5580118,-,fall,forward,lying,-,(angular,velocity).
"754432962000,","1.0839803,","0.59223384,",-1.5876387,-,fall,forward,lying,-,(angular,velocity).
"754438247000,","1.0073168,","0.6621779,",-1.6166549,-,fall,forward,lying,-,(angular,velocity).
"754443010000,","0.8933904,","0.86651236,",-1.6303993,-,fall,forward,lying,-,(angular,velocity).
"754448049000,","0.7107417,","1.1276573,",-1.6297885,-,fall,forward,lying,-,(angular,velocity).
"754453012000,","0.46975538,","1.3723087,",-1.6108516,-,fall,forward,lying,-,(angular,velocity).
"754458003000,","0.24556783,","1.4709635,",-1.5519031,-,fall,forward,lying,-,(angular,velocity).
"754462954000,","0.11575896,","1.4850134,",-1.4395039,-,fall,forward,lying,-,(angular,velocity).
"754468048000,","0.21013765,","1.4761559,",-1.2846496,-,fall,forward,lying,-,(angular,velocity).
"754473015000,","0.54458636,","1.455081,",-1.1389582,-,fall,forward,lying,-,(angular,velocity).
"754478003000,","0.91415983,","1.466382,",-1.0195341,-,fall,forward,lying,-,(angular,velocity).
"754483096000,","1.2275337,","1.459968,",-0.9224065,-,fall,forward,lying,-,(angular,velocity).
"754488334000,","1.4330899,","1.4526376,",-0.86559606,-,fall,forward,lying,-,(angular,velocity).
"754493064000,","1.5176947,","1.464244,",-0.85918194,-,fall,forward,lying,-,(angular,velocity).
"754497977000,","1.4749341,","1.461495,",-0.93218035,-,fall,forward,lying,-,(angular,velocity).
"754502958000,","1.282817,","1.423316,",-1.1154399,-,fall,forward,lying,-,(angular,velocity).
"754507948000,","0.956615,","1.2464706,",-1.2437216,-,fall,forward,lying,-,(angular,velocity).
"754512977000,","0.7644979,","0.9025534,",-1.5351044,-,fall,forward,lying,-,(angular,velocity).
"754518031000,","0.34788775,","0.4025602,",-1.7901406,-,fall,forward,lying,-,(angular,velocity).
"754522919000,","-0.015271631,","-0.13988814,",-1.9559906,-,fall,forward,lying,-,(angular,velocity).
"754527983000,","-0.28771752,","-0.59620446,",-2.0088303,-,fall,forward,lying,-,(angular,velocity).
"754532911000,","-0.45081854,","-0.90316427,",-1.9688187,-,fall,forward,lying,-,(angular,velocity).
"754538048000,","-0.5009095,","-1.0635164,",-1.8887954,-,fall,forward,lying,-,(angular,velocity).
"754543035000,","-0.4746423,","-1.0803152,",-1.7660115,-,fall,forward,lying,-,(angular,velocity).
"754548014000,","-0.4007276,","-1.0143417,",-1.640784,-,fall,forward,lying,-,(angular,velocity).
"754552918000,","-0.30207285,","-0.91965765,",-1.4908166,-,fall,forward,lying,-,(angular,velocity).
"754557942000,","-0.21044308,","-0.82924956,",-1.3426818,-,fall,forward,lying,-,(angular,velocity).
"754563071000,","-0.118202426,","-0.72601336,",-1.1924089,-,fall,forward,lying,-,(angular,velocity).
"754568005000,","-0.0421497,","-0.6261369,",-1.0351112,-,fall,forward,lying,-,(angular,velocity).
"754572957000,","0.03726278,","-0.5174029,",-0.883922,-,fall,forward,lying,-,(angular,velocity).
"754577941000,","0.12034045,","-0.4370741,",-0.7165449,-,fall,forward,lying,-,(angular,velocity).
"754582942000,","0.20433442,","-0.32589662,",-0.5693264,-,fall,forward,lying,-,(angular,velocity).
"754587961000,","0.27550024,","-0.19120082,",-0.4361578,-,fall,forward,lying,-,(angular,velocity).
"754593040000,","0.34880406,","-0.04428773,",-0.35705075,-,fall,forward,lying,-,(angular,velocity).
"754598349000,","0.43768495,","0.116980694,",-0.36926803,-,fall,forward,lying,-,(angular,velocity).
"754602951000,","0.5320636,","0.21594086,",-0.46028697,-,fall,forward,lying,-,(angular,velocity).
"754607937000,","0.57451874,","0.4175264,",-0.52381694,-,fall,forward,lying,-,(angular,velocity).
"754612951000,","0.6927212,","0.6386596,",-0.6478226,-,fall,forward,lying,-,(angular,velocity).
"754617983000,","0.8081747,","0.84299403,",-0.77396625,-,fall,forward,lying,-,(angular,velocity).
"754622995000,","0.9315695,","1.0033462,",-0.86132,-,fall,forward,lying,-,(angular,velocity).
"754628125000,","0.98899084,","1.0592403,",-0.93462384,-,fall,forward,lying,-,(angular,velocity).
"754633232000,","0.9850202,","1.0219775,",-0.9746355,-,fall,forward,lying,-,(angular,velocity).
"754638022000,","0.87964594,","0.8933904,",-0.9966267,-,fall,forward,lying,-,(angular,velocity).
"754643039000,","0.6414085,","0.64843345,",-0.98899084,-,fall,forward,lying,-,(angular,velocity).
"754647982000,","0.29229903,","0.35338554,",-0.95081174,-,fall,forward,lying,-,(angular,velocity).
"754652940000,","-0.1282817,","0.052534413,",-0.8765916,-,fall,forward,lying,-,(angular,velocity).
"754657950000,","-0.4810564,","-0.15851954,",-0.75808376,-,fall,forward,lying,-,(angular,velocity).
"754663003000,","-0.73364913,","-0.24709499,",-0.6206391,-,fall,forward,lying,-,(angular,velocity).
"754667995000,","-0.88056225,","-0.24617869,",-0.47800204,-,fall,forward,lying,-,(angular,velocity).
"754673011000,","-0.90377516,","-0.1994475,",-0.32498032,-,fall,forward,lying,-,(angular,velocity).
"754677938000,","-0.8790351,","-0.1695151,",-0.16920967,-,fall,forward,lying,-,(angular,velocity).
"754682943000,","-0.79412484,","-0.1685988,",-0.03848451,-,fall,forward,lying,-,(angular,velocity).
"754688050000,","-0.68936145,","-0.2171626,",0.06352998,-,fall,forward,lying,-,(angular,velocity).
"754692986000,","-0.55833083,","-0.29657507,",0.14569137,-,fall,forward,lying,-,(angular,velocity).
"754697931000,","-0.43249258,","-0.34666604,",0.22937989,-,fall,forward,lying,-,(angular,velocity).
"754702963000,","-0.31337386,","-0.4334089,",0.2669481,-,fall,forward,lying,-,(angular,velocity).
"754707913000,","-0.26145032,","-0.5122105,",0.32986724,-,fall,forward,lying,-,(angular,velocity).
"754712986000,","-0.15851954,","-0.5830709,",0.38728857,-,fall,forward,lying,-,(angular,velocity).
"754717964000,","-0.09285152,","-0.61850107,",0.44593164,-,fall,forward,lying,-,(angular,velocity).
"754722967000,","-0.042760566,","-0.6258314,",0.4746423,-,fall,forward,lying,-,(angular,velocity).
"754728000000,","-0.015271631,","-0.5888741,",0.47678033,-,fall,forward,lying,-,(angular,velocity).
"754732936000,","0.010079277,","-0.5186246,",0.44043383,-,fall,forward,lying,-,(angular,velocity).
"754737994000,","0.030543262,","-0.39736784,",0.37965274,-,fall,forward,lying,-,(angular,velocity).
"754743029000,","0.036651913,","-0.24007004,",0.28344148,-,fall,forward,lying,-,(angular,velocity).
"754747979000,","0.04062254,","-0.058337633,",0.16432275,-,fall,forward,lying,-,(angular,velocity).
"754753007000,","0.040317107,","0.16035213,",0.04734206,-,fall,forward,lying,-,(angular,velocity).
"754757953000,","0.015271631,","0.4034765,",-0.06841691,-,fall,forward,lying,-,(angular,velocity).
"754763050000,","-0.0143553335,","0.6627888,",-0.17501289,-,fall,forward,lying,-,(angular,velocity).
"754767958000,","-0.045814894,","0.8793405,",-0.27397305,-,fall,forward,lying,-,(angular,velocity).
"754773131000,","-0.09101892,","1.0418307,",-0.364992,-,fall,forward,lying,-,(angular,velocity).
"754778009000,","-0.12705997,","1.1304061,",-0.45081854,-,fall,forward,lying,-,(angular,velocity).
"754782991000,","-0.16615535,","1.1340714,",-0.5213735,-,fall,forward,lying,-,(angular,velocity).
"754787973000,","-0.20952678,","1.0577132,",-0.57940567,-,fall,forward,lying,-,(angular,velocity).
"754792983000,","-0.2657264,","0.89552844,",-0.6047566,-,fall,forward,lying,-,(angular,velocity).
"754797969000,","-0.30207285,","0.79381937,",-0.61636305,-,fall,forward,lying,-,(angular,velocity).
"754802948000,","-0.30879238,","0.548557,",-0.61941737,-,fall,forward,lying,-,(angular,velocity).
"754808310000,","-0.32345316,","0.28802297,",-0.5479461,-,fall,forward,lying,-,(angular,velocity).
"754813061000,","-0.3155119,","-0.006414085,",-0.505491,-,fall,forward,lying,-,(angular,velocity).
"754817956000,","-0.301462,","-0.2678644,",-0.4007276,-,fall,forward,lying,-,(angular,velocity).
"754823090000,","-0.24740042,","-0.44532076,",-0.29535335,-,fall,forward,lying,-,(angular,velocity).
"754827946000,","-0.17989981,","-0.54519725,",-0.24740042,-,fall,forward,lying,-,(angular,velocity).
"754832940000,","-0.092240654,","-0.58062744,",-0.25045475,-,fall,forward,lying,-,(angular,velocity).
"754837944000,","0.02107485,","-0.57971114,",-0.25473082,-,fall,forward,lying,-,(angular,velocity).
"754843008000,","0.12858713,","-0.5907067,",-0.26358834,-,fall,forward,lying,-,(angular,velocity).
"754847924000,","0.22052236,","-0.6035349,",-0.25289822,-,fall,forward,lying,-,(angular,velocity).
"754852939000,","0.27885997,","-0.5833763,",-0.21227567,-,fall,forward,lying,-,(angular,velocity).
"754857911000,","0.30298916,","-0.5729916,",-0.14721853,-,fall,forward,lying,-,(angular,velocity).
"754862978000,","0.32559118,","-0.5494733,",-0.07941248,-,fall,forward,lying,-,(angular,velocity).
"754868033000,","0.32650748,","-0.5122105,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"754872944000,","0.29871312,","-0.4877759,",0.06841691,-,fall,forward,lying,-,(angular,velocity).
"754877917000,","0.27458394,","-0.45081854,",0.12308934,-,fall,forward,lying,-,(angular,velocity).
"754882941000,","0.23426682,","-0.41722095,",0.1740966,-,fall,forward,lying,-,(angular,velocity).
"754888072000,","0.18417588,","-0.3753767,",0.22143865,-,fall,forward,lying,-,(angular,velocity).
"754893025000,","0.1414153,","-0.31642818,",0.25503623,-,fall,forward,lying,-,(angular,velocity).
"754897988000,","0.09254608,","-0.27916542,",0.2666427,-,fall,forward,lying,-,(angular,velocity).
"754902943000,","0.06780604,","-0.21563543,",0.26847526,-,fall,forward,lying,-,(angular,velocity).
"754907952000,","0.036957346,","-0.14294247,",0.26511553,-,fall,forward,lying,-,(angular,velocity).
"754912973000,","0.006414085,","-0.052839845,",0.23273966,-,fall,forward,lying,-,(angular,velocity).
"754918042000,","-0.021991149,","0.036651913,",0.21319197,-,fall,forward,lying,-,(angular,velocity).
"754923751000,","-0.052839845,","0.13194689,",0.17928895,-,fall,forward,lying,-,(angular,velocity).
"754928004000,","-0.07452556,","0.19333886,",0.1600467,-,fall,forward,lying,-,(angular,velocity).
"754932963000,","-0.09682214,","0.22724187,",0.1414153,-,fall,forward,lying,-,(angular,velocity).
"754937991000,","-0.11209377,","0.23945917,",0.14752395,-,fall,forward,lying,-,(angular,velocity).
"754942964000,","-0.13683382,","0.24709499,",0.1459968,-,fall,forward,lying,-,(angular,velocity).
"754948000000,","-0.15699236,","0.24190263,",0.12583824,-,fall,forward,lying,-,(angular,velocity).
"754952943000,","-0.17745635,","0.2489276,",0.10903945,-,fall,forward,lying,-,(angular,velocity).
"754958022000,","-0.19700404,","0.25350907,",0.08246681,-,fall,forward,lying,-,(angular,velocity).
"754963036000,","-0.20463985,","0.25228736,",0.051618114,-,fall,forward,lying,-,(angular,velocity).
"754968334000,","-0.24098633,","0.27030787,",0.030543262,-,fall,forward,lying,-,(angular,velocity).
"754972970000,","-0.25961772,","0.28405234,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"754977999000,","-0.2929099,","0.28344148,",-0.025350908,-,fall,forward,lying,-,(angular,velocity).
"754982945000,","-0.2996294,","0.2996294,",-0.038179077,-,fall,forward,lying,-,(angular,velocity).
"754987987000,","-0.30573806,","0.3155119,",-0.04184427,-,fall,forward,lying,-,(angular,velocity).
"754992968000,","-0.29016098,","0.31031954,",-0.057421334,-,fall,forward,lying,-,(angular,velocity).
"754997976000,","-0.28588495,","0.312763,",-0.062308256,-,fall,forward,lying,-,(angular,velocity).
"755002931000,","-0.28099802,","0.301462,",-0.06078109,-,fall,forward,lying,-,(angular,velocity).
"755007946000,","-0.26297748,","0.3036,",-0.058337633,-,fall,forward,lying,-,(angular,velocity).
"755012953000,","-0.24587326,","0.2764165,",-0.054061573,-,fall,forward,lying,-,(angular,velocity).
"755018033000,","-0.23426682,","0.2611449,",-0.04734206,-,fall,forward,lying,-,(angular,velocity).
"755022957000,","-0.2012801,","0.23396139,",-0.044593163,-,fall,forward,lying,-,(angular,velocity).
"755028000000,","-0.16676621,","0.21838433,",-0.032986723,-,fall,forward,lying,-,(angular,velocity).
"755032999000,","-0.13836098,","0.18387043,",-0.03756821,-,fall,forward,lying,-,(angular,velocity).
"755038041000,","-0.105068825,","0.14996742,",-0.03390302,-,fall,forward,lying,-,(angular,velocity).
"755043139000,","-0.067500606,","0.122478485,",-0.033292156,-,fall,forward,lying,-,(angular,velocity).
"755047921000,","-0.032986723,","0.09682214,",-0.028710667,-,fall,forward,lying,-,(angular,velocity).
"755053009000,","0.007330383,","0.06963864,",-0.021685716,-,fall,forward,lying,-,(angular,velocity).
"755057954000,","0.043066,","0.044898596,",-0.005497787,-,fall,forward,lying,-,(angular,velocity).
"755063586000,","0.06536258,","0.016798794,",0.004581489,-,fall,forward,lying,-,(angular,velocity).
"755068084000,","0.09101892,","0.0018325958,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"755072954000,","0.12003502,","-0.010079277,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
"755078003000,","0.15424347,","-0.03481932,",0.04184427,-,fall,forward,lying,-,(angular,velocity).
"755082972000,","0.1685988,","-0.051923547,",0.042455133,-,fall,forward,lying,-,(angular,velocity).
"755088061000,","0.17379116,","-0.076052725,",0.052534413,-,fall,forward,lying,-,(angular,velocity).
"755093045000,","0.15699236,","-0.086132,",0.057421334,-,fall,forward,lying,-,(angular,velocity).
"755097943000,","0.15088372,","-0.108123146,",0.06078109,-,fall,forward,lying,-,(angular,velocity).
"755102943000,","0.15057829,","-0.11728613,",0.061086524,-,fall,forward,lying,-,(angular,velocity).
"755107960000,","0.14782938,","-0.11759156,",0.07269296,-,fall,forward,lying,-,(angular,velocity).
"755113035000,","0.13561209,","-0.101098195,",0.07849618,-,fall,forward,lying,-,(angular,velocity).
"755118008000,","0.124005646,","-0.069027774,",0.070249505,-,fall,forward,lying,-,(angular,velocity).
"755123103000,","0.12217305,","-0.044593163,",0.08002335,-,fall,forward,lying,-,(angular,velocity).
"755127991000,","0.10293079,","-0.016493361,",0.081855945,-,fall,forward,lying,-,(angular,velocity).
"755133354000,","0.10048734,","0.0033597588,",0.07391469,-,fall,forward,lying,-,(angular,velocity).
"755138003000,","0.083383106,","0.025045475,",0.070554934,-,fall,forward,lying,-,(angular,velocity).
"755142983000,","0.07360926,","0.03604105,",0.067500606,-,fall,forward,lying,-,(angular,velocity).
"755148356000,","0.06963864,","0.044593163,",0.06719518,-,fall,forward,lying,-,(angular,velocity).
"755152890000,","0.04184427,","0.0421497,",0.070554934,-,fall,forward,lying,-,(angular,velocity).
"755157829000,","0.02076942,","0.020463986,",0.067500606,-,fall,forward,lying,-,(angular,velocity).
"755162893000,","0.0061086523,","0.0076358155,",0.062308256,-,fall,forward,lying,-,(angular,velocity).
"755167862000,","-0.019547688,","-0.01740966,",0.06383542,-,fall,forward,lying,-,(angular,velocity).
"755172839000,","-0.037873644,","-0.040011674,",0.06291912,-,fall,forward,lying,-,(angular,velocity).
