#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:16:16,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4041178184000,","-3.7885861,","-1.6667458,",-0.559858,-,jumping,-,30s,axes,(angular,velocity).
"4041183191000,","-3.501785,","-0.43951756,",-0.17745635,-,jumping,-,30s,axes,(angular,velocity).
"4041188172000,","-3.068987,","0.6310238,",0.00580322,-,jumping,-,30s,axes,(angular,velocity).
"4041193522000,","-2.8017335,","1.174083,",0.005497787,-,jumping,-,30s,axes,(angular,velocity).
"4041198179000,","-2.620001,","0.68936145,",-0.034208454,-,jumping,-,30s,axes,(angular,velocity).
"4041203422000,","-2.600148,","-0.6612616,",-0.1328632,-,jumping,-,30s,axes,(angular,velocity).
"4041208253000,","-2.7757716,","-1.9367483,",-0.19975294,-,jumping,-,30s,axes,(angular,velocity).
"4041213585000,","-2.9507847,","-2.6282477,",-0.22632557,-,jumping,-,30s,axes,(angular,velocity).
"4041218225000,","-2.9352076,","-2.7800477,",-0.18906279,-,jumping,-,30s,axes,(angular,velocity).
"4041223254000,","-2.7149906,","-2.3640485,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4041228306000,","-2.4248295,","-1.3634512,",0.15882497,-,jumping,-,30s,axes,(angular,velocity).
"4041233253000,","-2.200642,","-0.12308934,",0.3378085,-,jumping,-,30s,axes,(angular,velocity).
"4041238248000,","-1.9523253,","1.0280862,",0.4999932,-,jumping,-,30s,axes,(angular,velocity).
"4041243305000,","-1.5818355,","1.9743165,",0.68783426,-,jumping,-,30s,axes,(angular,velocity).
"4041248258000,","-1.2272283,","2.3762658,",0.883922,-,jumping,-,30s,axes,(angular,velocity).
"4041253249000,","-1.0231993,","2.0943515,",0.9944886,-,jumping,-,30s,axes,(angular,velocity).
"4041258292000,","-0.9483683,","1.7476854,",1.0015136,-,jumping,-,30s,axes,(angular,velocity).
"4041263291000,","-0.9459248,","0.8940013,",0.99112886,-,jumping,-,30s,axes,(angular,velocity).
"4041268334000,","-0.91354895,","0.29016098,",0.9007208,-,jumping,-,30s,axes,(angular,velocity).
"4041273345000,","-0.75319684,","0.31581733,",0.70554936,-,jumping,-,30s,axes,(angular,velocity).
"4041278517000,","-0.42577308,","0.78954333,",0.44593164,-,jumping,-,30s,axes,(angular,velocity).
"4041283300000,","-0.035124753,","1.2895365,",0.18020524,-,jumping,-,30s,axes,(angular,velocity).
"4041288328000,","0.33292156,","1.5259414,",-0.039095376,-,jumping,-,30s,axes,(angular,velocity).
"4041293386000,","0.634689,","1.3545936,",-0.17806722,-,jumping,-,30s,axes,(angular,velocity).
"4041298319000,","0.8436049,","0.8781188,",-0.21044308,-,jumping,-,30s,axes,(angular,velocity).
"4041303342000,","0.9224065,","0.31520647,",-0.17287487,-,jumping,-,30s,axes,(angular,velocity).
"4041308315000,","0.9593639,","-0.14080444,",-0.11301007,-,jumping,-,30s,axes,(angular,velocity).
"4041313355000,","0.9828822,","-0.39675698,",-0.013439035,-,jumping,-,30s,axes,(angular,velocity).
"4041318339000,","1.0464121,","-0.50640726,",0.0852157,-,jumping,-,30s,axes,(angular,velocity).
"4041323337000,","1.1505647,","-0.5839872,",0.20738874,-,jumping,-,30s,axes,(angular,velocity).
"4041328364000,","1.2479976,","-0.73273283,",0.32895094,-,jumping,-,30s,axes,(angular,velocity).
"4041333343000,","1.3332134,","-0.94897914,",0.4364632,-,jumping,-,30s,axes,(angular,velocity).
"4041338332000,","1.3939945,","-1.1795808,",0.5342017,-,jumping,-,30s,axes,(angular,velocity).
"4041343325000,","1.4434745,","-1.3842206,",0.62858033,-,jumping,-,30s,axes,(angular,velocity).
"4041348404000,","1.4975362,","-1.5656476,",0.70646566,-,jumping,-,30s,axes,(angular,velocity).
"4041353342000,","1.5699236,","-1.6957619,",0.7629707,-,jumping,-,30s,axes,(angular,velocity).
"4041358352000,","1.6679676,","-1.7418822,",0.7834347,-,jumping,-,30s,axes,(angular,velocity).
"4041363384000,","1.7269161,","-1.8023579,",0.79168135,-,jumping,-,30s,axes,(angular,velocity).
"4041368262000,","1.8576412,","-1.8267925,",0.7483099,-,jumping,-,30s,axes,(angular,velocity).
"4041373330000,","1.9926424,","-1.8041905,",0.6789767,-,jumping,-,30s,axes,(angular,velocity).
"4041378315000,","2.1627684,","-1.6853772,",0.6081163,-,jumping,-,30s,axes,(angular,velocity).
"4041383298000,","2.3441954,","-1.4819591,",0.5186246,-,jumping,-,30s,axes,(angular,velocity).
"4041388283000,","2.5164595,","-1.1734722,",0.4633413,-,jumping,-,30s,axes,(angular,velocity).
"4041393362000,","2.6972754,","-0.795652,",0.38026363,-,jumping,-,30s,axes,(angular,velocity).
"4041398308000,","2.874121,","-0.36254853,",0.27458394,-,jumping,-,30s,axes,(angular,velocity).
"4041403305000,","3.082426,","0.050701816,",0.1469131,-,jumping,-,30s,axes,(angular,velocity).
"4041408339000,","3.265991,","0.36835176,",0.022602014,-,jumping,-,30s,axes,(angular,velocity).
"4041413295000,","3.3957999,","0.59437186,",-0.09101892,-,jumping,-,30s,axes,(angular,velocity).
"4041418339000,","3.4461963,","0.7602218,",-0.18692477,-,jumping,-,30s,axes,(angular,velocity).
"4041423343000,","3.3957999,","0.93859446,",-0.2501493,-,jumping,-,30s,axes,(angular,velocity).
"4041428468000,","3.3185256,","1.073901,",-0.28955013,-,jumping,-,30s,axes,(angular,velocity).
"4041433352000,","3.2443054,","1.1823297,",-0.3436117,-,jumping,-,30s,axes,(angular,velocity).
"4041438337000,","3.1838295,","1.2263119,",-0.38728857,-,jumping,-,30s,axes,(angular,velocity).
"4041443367000,","3.1325169,","1.1896601,",-0.40622538,-,jumping,-,30s,axes,(angular,velocity).
"4041448339000,","3.1022792,","1.1120802,",-0.4034765,-,jumping,-,30s,axes,(angular,velocity).
"4041453336000,","3.057075,","1.0671816,",-0.39706242,-,jumping,-,30s,axes,(angular,velocity).
"4041458340000,","2.9681942,","0.9993755,",-0.41416663,-,jumping,-,30s,axes,(angular,velocity).
"4041463347000,","2.8893926,","1.0421361,",-0.4801401,-,jumping,-,30s,axes,(angular,velocity).
"4041468319000,","2.6920831,","1.2000448,",-0.54733527,-,jumping,-,30s,axes,(angular,velocity).
"4041473344000,","2.4831672,","1.4321736,",-0.57940567,-,jumping,-,30s,axes,(angular,velocity).
"4041478339000,","2.273335,","1.6694947,",-0.61391956,-,jumping,-,30s,axes,(angular,velocity).
"4041483298000,","2.087021,","1.8365663,",-0.64843345,-,jumping,-,30s,axes,(angular,velocity).
"4041488253000,","1.9159788,","1.8781052,",-0.6560693,-,jumping,-,30s,axes,(angular,velocity).
"4041493316000,","1.7687603,","1.784032,",-0.63163465,-,jumping,-,30s,axes,(angular,velocity).
"4041498352000,","1.6520851,","1.6114625,",-0.5839872,-,jumping,-,30s,axes,(angular,velocity).
"4041503391000,","1.5537357,","1.4046847,",-0.5140431,-,jumping,-,30s,axes,(angular,velocity).
"4041508365000,","1.4782939,","1.1942415,",-0.44440445,-,jumping,-,30s,axes,(angular,velocity).
"4041513331000,","1.3900238,","0.9761627,",-0.3643811,-,jumping,-,30s,axes,(angular,velocity).
"4041518336000,","1.2782356,","0.7690793,",-0.2770274,-,jumping,-,30s,axes,(angular,velocity).
"4041523332000,","1.1218541,","0.5653558,",-0.17379116,-,jumping,-,30s,axes,(angular,velocity).
"4041528310000,","0.92485,","0.3484986,",-0.094989546,-,jumping,-,30s,axes,(angular,velocity).
"4041533348000,","0.6835582,","0.09101892,",-0.044898596,-,jumping,-,30s,axes,(angular,velocity).
"4041538250000,","0.44135013,","-0.19394971,",-0.0021380284,-,jumping,-,30s,axes,(angular,velocity).
"4041543323000,","0.19792034,","-0.47311515,",0.037873644,-,jumping,-,30s,axes,(angular,velocity).
"4041548261000,","-0.027183503,","-0.5983425,",0.073303826,-,jumping,-,30s,axes,(angular,velocity).
"4041553280000,","-0.21899518,","-0.8191703,",0.08857546,-,jumping,-,30s,axes,(angular,velocity).
"4041558319000,","-0.31795537,","-0.95264435,",0.14202617,-,jumping,-,30s,axes,(angular,velocity).
"4041563416000,","-0.49968776,","-1.003957,",0.18203785,-,jumping,-,30s,axes,(angular,velocity).
"4041568415000,","-0.6536258,","-0.9828822,",0.226631,-,jumping,-,30s,axes,(angular,velocity).
"4041573318000,","-0.77579886,","-0.86132,",0.28160888,-,jumping,-,30s,axes,(angular,velocity).
"4041578367000,","-0.8790351,","-0.6429357,",0.33414328,-,jumping,-,30s,axes,(angular,velocity).
"4041583322000,","-0.9272934,","-0.39675698,",0.36102137,-,jumping,-,30s,axes,(angular,velocity).
"4041588334000,","-0.93523467,","-0.16371189,",0.39187005,-,jumping,-,30s,axes,(angular,velocity).
"4041593332000,","-0.9242391,","0.005497787,",0.41599923,-,jumping,-,30s,axes,(angular,velocity).
"4041598353000,","-0.9104946,","0.10781772,",0.43371433,-,jumping,-,30s,axes,(angular,velocity).
"4041603287000,","-0.8891144,","0.11026118,",0.4569272,-,jumping,-,30s,axes,(angular,velocity).
"4041608309000,","-0.89888823,","0.019242255,",0.4981606,-,jumping,-,30s,axes,(angular,velocity).
"4041613349000,","-0.9315695,","-0.11759156,",0.539394,-,jumping,-,30s,axes,(angular,velocity).
"4041618343000,","-0.9932669,","-0.29749137,",0.5723807,-,jumping,-,30s,axes,(angular,velocity).
"4041623339000,","-1.0549643,","-0.44318274,",0.58459806,-,jumping,-,30s,axes,(angular,velocity).
"4041628369000,","-1.0855075,","-0.54305923,",0.5842926,-,jumping,-,30s,axes,(angular,velocity).
"4041633349000,","-1.0784826,","-0.5891795,",0.55771995,-,jumping,-,30s,axes,(angular,velocity).
"4041638299000,","-1.044885,","-0.59712076,",0.4886922,-,jumping,-,30s,axes,(angular,velocity).
"4041643314000,","-0.98837996,","-0.5170974,",0.39553526,-,jumping,-,30s,axes,(angular,velocity).
"4041648293000,","-0.9166033,","-0.44440445,",0.29657507,-,jumping,-,30s,axes,(angular,velocity).
"4041653338000,","-0.8594874,","-0.24495697,",0.25259277,-,jumping,-,30s,axes,(angular,velocity).
"4041658342000,","-0.8323039,","-0.017715093,",0.16707164,-,jumping,-,30s,axes,(angular,velocity).
"4041663294000,","-0.79137594,","0.1740966,",0.08582657,-,jumping,-,30s,axes,(angular,velocity).
"4041668308000,","-0.77640975,","0.31429017,",0.03176499,-,jumping,-,30s,axes,(angular,velocity).
"4041673315000,","-0.77671516,","0.38453966,",-0.022907447,-,jumping,-,30s,axes,(angular,velocity).
"4041678321000,","-0.78984874,","0.3839288,",-0.07849618,-,jumping,-,30s,axes,(angular,velocity).
"4041683301000,","-0.8216137,","0.321926,",-0.1151481,-,jumping,-,30s,axes,(angular,velocity).
"4041688262000,","-0.88178396,","0.20922135,",-0.14630222,-,jumping,-,30s,axes,(angular,velocity).
"4041693317000,","-0.97035944,","0.064751714,",-0.15760323,-,jumping,-,30s,axes,(angular,velocity).
"4041698303000,","-1.056186,","-0.10140363,",-0.15790866,-,jumping,-,30s,axes,(angular,velocity).
"4041703259000,","-1.1499538,","-0.2687807,",-0.13897185,-,jumping,-,30s,axes,(angular,velocity).
"4041708329000,","-1.2473868,","-0.41630468,",-0.124005646,-,jumping,-,30s,axes,(angular,velocity).
"4041713705000,","-1.3448198,","-0.54641896,",-0.10293079,-,jumping,-,30s,axes,(angular,velocity).
"4041718342000,","-1.4223998,","-0.6588182,",-0.083383106,-,jumping,-,30s,axes,(angular,velocity).
"4041723320000,","-1.4737124,","-0.72234815,",-0.062308256,-,jumping,-,30s,axes,(angular,velocity).
"4041728408000,","-1.4993688,","-0.7703011,",-0.052534413,-,jumping,-,30s,axes,(angular,velocity).
"4041733351000,","-1.4987578,","-0.79626286,",-0.052534413,-,jumping,-,30s,axes,(angular,velocity).
"4041738334000,","-1.5091426,","-0.8368854,",-0.081855945,-,jumping,-,30s,axes,(angular,velocity).
"4041743381000,","-1.557401,","-0.8940013,",-0.12736541,-,jumping,-,30s,axes,(angular,velocity).
"4041748345000,","-1.6618589,","-0.93554014,",-0.21319197,-,jumping,-,30s,axes,(angular,velocity).
"4041753339000,","-1.7354681,","-1.0485502,",-0.27397305,-,jumping,-,30s,axes,(angular,velocity).
"4041758308000,","-1.8600847,","-1.2922854,",-0.38606682,-,jumping,-,30s,axes,(angular,velocity).
"4041763373000,","-1.9920316,","-1.7037032,",-0.43585235,-,jumping,-,30s,axes,(angular,velocity).
"4041768271000,","-2.234545,","-2.3188446,",-0.36163223,-,jumping,-,30s,axes,(angular,velocity).
"4041773351000,","-2.6713138,","-3.1975741,",-0.24098633,-,jumping,-,30s,axes,(angular,velocity).
"4041778367000,","-3.2479706,","-4.233907,",-0.08002335,-,jumping,-,30s,axes,(angular,velocity).
"4041783295000,","-3.7400224,","-4.977941,",0.06841691,-,jumping,-,30s,axes,(angular,velocity).
"4041788295000,","-3.7928624,","-4.8053713,",0.23793201,-,jumping,-,30s,axes,(angular,velocity).
"4041793285000,","-3.3115005,","-3.7067304,",0.4251622,-,jumping,-,30s,axes,(angular,velocity).
"4041798358000,","-2.758973,","-2.0738876,",0.59406644,-,jumping,-,30s,axes,(angular,velocity).
"4041803349000,","-2.3677137,","-0.36682457,",0.7315111,-,jumping,-,30s,axes,(angular,velocity).
"4041808337000,","-2.0027218,","0.4841107,",0.69974613,-,jumping,-,30s,axes,(angular,velocity).
"4041813350000,","-1.6792686,","0.052534413,",0.42455134,-,jumping,-,30s,axes,(angular,velocity).
"4041818335000,","-1.5632042,","-1.065349,",0.058337633,-,jumping,-,30s,axes,(angular,velocity).
"4041823353000,","-1.566564,","-1.967597,",-0.18448131,-,jumping,-,30s,axes,(angular,velocity).
"4041828390000,","-1.7650951,","-1.9550742,",-0.18112154,-,jumping,-,30s,axes,(angular,velocity).
"4041833368000,","-1.9343048,","-0.83108217,",-0.09010262,-,jumping,-,30s,axes,(angular,velocity).
"4041838348000,","-1.702176,","0.80878556,",-0.047647487,-,jumping,-,30s,axes,(angular,velocity).
"4041843405000,","-1.2592987,","1.7379116,",-0.014660766,-,jumping,-,30s,axes,(angular,velocity).
"4041848357000,","-1.0864239,","1.781894,",0.16554448,-,jumping,-,30s,axes,(angular,velocity).
"4041853336000,","-1.1294898,","1.3704761,",0.28863382,-,jumping,-,30s,axes,(angular,velocity).
"4041858844000,","-1.2223413,","0.54092115,",0.39706242,-,jumping,-,30s,axes,(angular,velocity).
"4041863362000,","-0.93126404,","0.3885103,",0.35888332,-,jumping,-,30s,axes,(angular,velocity).
"4041868301000,","-0.7800749,","0.21594086,",0.19517145,-,jumping,-,30s,axes,(angular,velocity).
"4041873332000,","-0.38698313,","0.23609942,",0.029626964,-,jumping,-,30s,axes,(angular,velocity).
"4041878324000,","0.043676864,","0.3475823,",-0.05589417,-,jumping,-,30s,axes,(angular,velocity).
"4041883312000,","0.43860126,","0.30970868,",-0.08552113,-,jumping,-,30s,axes,(angular,velocity).
"4041888297000,","0.81000733,","0.18692477,",-0.07819075,-,jumping,-,30s,axes,(angular,velocity).
"4041893320000,","1.1139128,","0.053145275,",-0.04795292,-,jumping,-,30s,axes,(angular,velocity).
"4041898365000,","1.348485,","-0.0870483,",-0.0033597588,-,jumping,-,30s,axes,(angular,velocity).
"4041903385000,","1.570229,","-0.24251351,",0.03848451,-,jumping,-,30s,axes,(angular,velocity).
"4041908425000,","1.8048013,","-0.37384954,",0.07360926,-,jumping,-,30s,axes,(angular,velocity).
"4041913363000,","2.0604484,","-0.46822822,",0.07544186,-,jumping,-,30s,axes,(angular,velocity).
"4041918481000,","2.2992969,","-0.54367006,",0.055588737,-,jumping,-,30s,axes,(angular,velocity).
"4041923318000,","2.5509732,","-0.59528816,",-0.0027488936,-,jumping,-,30s,axes,(angular,velocity).
"4041928347000,","2.7769935,","-0.61941737,",-0.10629055,-,jumping,-,30s,axes,(angular,velocity).
"4041933349000,","3.022256,","-0.625526,",-0.22388211,-,jumping,-,30s,axes,(angular,velocity).
"4041938336000,","3.2513304,","-0.6026186,",-0.3387248,-,jumping,-,30s,axes,(angular,velocity).
"4041943267000,","3.4574974,","-0.589485,",-0.48197266,-,jumping,-,30s,axes,(angular,velocity).
"4041948352000,","3.5417967,","-0.5653558,",-0.5580254,-,jumping,-,30s,axes,(angular,velocity).
"4041953277000,","3.702149,","-0.5320636,",-0.70280045,-,jumping,-,30s,axes,(angular,velocity).
"4041958324000,","3.8231,","-0.46181414,",-0.79779,-,jumping,-,30s,axes,(angular,velocity).
"4041963294000,","3.8857138,","-0.38698313,",-0.8585711,-,jumping,-,30s,axes,(angular,velocity).
"4041968356000,","3.8826594,","-0.23609942,",-0.93431836,-,jumping,-,30s,axes,(angular,velocity).
"4041974073000,","3.8398988,","0.042760566,",-1.0186177,-,jumping,-,30s,axes,(angular,velocity).
"4041978305000,","3.7959166,","0.40561453,",-1.0228939,-,jumping,-,30s,axes,(angular,velocity).
"4041983271000,","3.722002,","0.8384125,",-1.0369438,-,jumping,-,30s,axes,(angular,velocity).
"4041988368000,","3.6441166,","1.29198,",-1.035722,-,jumping,-,30s,axes,(angular,velocity).
"4041993335000,","3.5698965,","1.738828,",-1.0064005,-,jumping,-,30s,axes,(angular,velocity).
"4041998267000,","3.5332446,","2.094657,",-0.9300423,-,jumping,-,30s,axes,(angular,velocity).
"4042003360000,","3.517973,","2.3264804,",-0.8542951,-,jumping,-,30s,axes,(angular,velocity).
"4042010516000,","3.5048394,","2.643214,",-0.77732605,-,jumping,-,30s,axes,(angular,velocity).
"4042013328000,","3.3680055,","2.797152,",-0.7492262,-,jumping,-,30s,axes,(angular,velocity).
"4042018332000,","3.2696562,","3.1703906,",-0.70432764,-,jumping,-,30s,axes,(angular,velocity).
"4042023313000,","3.0182853,","3.55829,",-0.65576386,-,jumping,-,30s,axes,(angular,velocity).
"4042028309000,","2.715296,","3.9159517,",-0.6059783,-,jumping,-,30s,axes,(angular,velocity).
"4042033313000,","2.4037547,","4.15144,",-0.5519168,-,jumping,-,30s,axes,(angular,velocity).
"4042038334000,","2.080607,","4.2256603,",-0.4972443,-,jumping,-,30s,axes,(angular,velocity).
"4042043358000,","1.7687603,","4.166712,",-0.40317106,-,jumping,-,30s,axes,(angular,velocity).
"4042048340000,","1.6102408,","3.7446039,",-0.34788775,-,jumping,-,30s,axes,(angular,velocity).
"4042053203000,","1.2608259,","2.9000828,",-0.23273966,-,jumping,-,30s,axes,(angular,velocity).
"4042058204000,","0.88422745,","1.8417587,",-0.1255328,-,jumping,-,30s,axes,(angular,velocity).
"4042063184000,","0.5412266,","0.80573124,",0.0067195175,-,jumping,-,30s,axes,(angular,velocity).
"4042068177000,","0.24678956,","-0.08399397,",0.15393804,-,jumping,-,30s,axes,(angular,velocity).
"4042073218000,","-0.003970624,","-0.8396343,",0.27458394,-,jumping,-,30s,axes,(angular,velocity).
"4042078177000,","-0.2443461,","-1.4828753,",0.39828414,-,jumping,-,30s,axes,(angular,velocity).
"4042083176000,","-0.48716503,","-1.9608774,",0.48288897,-,jumping,-,30s,axes,(angular,velocity).
"4042088170000,","-0.7516697,","-2.2137756,",0.5338962,-,jumping,-,30s,axes,(angular,velocity).
"4042093283000,","-1.0143417,","-2.1261165,",0.5467244,-,jumping,-,30s,axes,(angular,velocity).
"4042098167000,","-1.2687671,","-1.6960673,",0.5751296,-,jumping,-,30s,axes,(angular,velocity).
"4042103234000,","-1.4724907,","-0.97158116,",0.63529986,-,jumping,-,30s,axes,(angular,velocity).
"4042108543000,","-1.5949692,","-0.07788532,",0.6979135,-,jumping,-,30s,axes,(angular,velocity).
"4042113336000,","-1.6670512,","0.79779,",0.7150178,-,jumping,-,30s,axes,(angular,velocity).
"4042118311000,","-1.7030923,","1.565953,",0.6743952,-,jumping,-,30s,axes,(angular,velocity).
"4042123290000,","-1.7305813,","2.1248949,",0.6243043,-,jumping,-,30s,axes,(angular,velocity).
"4042129375000,","-1.7776178,","2.4278839,",0.54336464,-,jumping,-,30s,axes,(angular,velocity).
"4042133308000,","-1.8023579,","2.473088,",0.46883908,-,jumping,-,30s,axes,(angular,velocity).
"4042138267000,","-1.8316795,","2.4013114,",0.40866885,-,jumping,-,30s,axes,(angular,velocity).
"4042143331000,","-1.8506162,","2.1065688,",0.3857614,-,jumping,-,30s,axes,(angular,velocity).
"4042148298000,","-1.8674151,","1.6630806,",0.3567453,-,jumping,-,30s,axes,(angular,velocity).
"4042153284000,","-1.8625281,","1.1447614,",0.35705075,-,jumping,-,30s,axes,(angular,velocity).
"4042158307000,","-1.8377881,","0.6035349,",0.344528,-,jumping,-,30s,axes,(angular,velocity).
"4042163292000,","-1.774869,","0.09162979,",0.34300083,-,jumping,-,30s,axes,(angular,velocity).
"4042168369000,","-1.7009543,","-0.2764165,",0.32742378,-,jumping,-,30s,axes,(angular,velocity).
"4042173328000,","-1.6010778,","-0.4914411,",0.30207285,-,jumping,-,30s,axes,(angular,velocity).
"4042178495000,","-1.4984524,","-0.5748242,",0.26267207,-,jumping,-,30s,axes,(angular,velocity).
"4042183359000,","-1.3857478,","-0.5375614,",0.22113322,-,jumping,-,30s,axes,(angular,velocity).
"4042188338000,","-1.269378,","-0.43249258,",0.16035213,-,jumping,-,30s,axes,(angular,velocity).
"4042193581000,","-1.1753048,","-0.25870144,",0.103847094,-,jumping,-,30s,axes,(angular,velocity).
"4042198355000,","-1.0906999,","-0.06414085,",0.05222898,-,jumping,-,30s,axes,(angular,velocity).
"4042203344000,","-1.0177015,","0.116980694,",0.0021380284,-,jumping,-,30s,axes,(angular,velocity).
"4042208329000,","-0.97158116,","0.26633725,",-0.03390302,-,jumping,-,30s,axes,(angular,velocity).
"4042213323000,","-0.93767816,","0.38515055,",-0.049785517,-,jumping,-,30s,axes,(angular,velocity).
"4042218286000,","-0.9398162,","0.4550946,",-0.06841691,-,jumping,-,30s,axes,(angular,velocity).
"4042223330000,","-0.9468411,","0.4456262,",-0.08093964,-,jumping,-,30s,axes,(angular,velocity).
