#acceleration,force,along,the,x,y,z,axes,(including,gravity).
"#timestamp(ns),x,y,z(m/s^2)","0.20111294,","19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#datetime:,28/05/2013,10:34:59,-0.5650316,-,jogging,-,30s,(including,gravity).
##########################################,"0.20111294,","19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#activity:,3,-,jog,-,jogging,-,30s,(including,gravity).
#subject,id:,5,-0.5650316,-,jogging,-,30s,(including,gravity).
#first,name:,sub5,-0.5650316,-,jogging,-,30s,(including,gravity).
#last,name:,sub5,-0.5650316,-,jogging,-,30s,(including,gravity).
#age:,36,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#height(cm):,160,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#weight(kg):,50,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
#gender:,female,"19.52711,",-0.5650316,-,jogging,-,30s,(including,gravity).
"891538266000,","-0.12449849,","-1.9153614,",-0.23942018,-,jogging,-,30s,(including,gravity).
"891548618000,","-0.08619126,","-2.3654714,",0.40222588,-,jogging,-,30s,(including,gravity).
"891569695000,","0.019153614,","-2.2697031,",1.388637,-,jogging,-,30s,(including,gravity).
"891579331000,","0.02873042,","-1.5993267,",1.4269443,-,jogging,-,30s,(including,gravity).
"891591955000,","-0.32561144,","-0.81402856,",0.842759,-,jogging,-,30s,(including,gravity).
"891601620000,","-0.78529817,","-0.19153613,",0.24899697,-,jogging,-,30s,(including,gravity).
"891611996000,","-0.9864111,","0.23942018,",-0.33518824,-,jogging,-,30s,(including,gravity).
"891622628000,","-0.7469909,","2.480393,",0.82360536,-,jogging,-,30s,(including,gravity).
"891633334000,","-0.63206923,","4.280833,",2.777274,-,jogging,-,30s,(including,gravity).
"891642874000,","-0.60333884,","5.6120086,",3.7445314,-,jogging,-,30s,(including,gravity).
"891653116000,","-0.63206923,","5.717354,",1.7525556,-,jogging,-,30s,(including,gravity).
"891662961000,","0.19153613,","6.531382,",1.0726024,-,jogging,-,30s,(including,gravity).
"891677377000,","3.4859576,","7.5944076,",-0.6799533,-,jogging,-,30s,(including,gravity).
"891688764000,","7.2209125,","12.919112,",0.02873042,-,jogging,-,30s,(including,gravity).
"891700216000,","8.0924015,","16.232687,",2.3750482,-,jogging,-,30s,(including,gravity).
"891712705000,","-2.528277,","16.318878,",-0.46926352,-,jogging,-,30s,(including,gravity).
"891732526000,","-6.5218053,","10.611102,",-1.5801731,-,jogging,-,30s,(including,gravity).
"891744016000,","-4.8458643,","11.664551,",-1.2066777,-,jogging,-,30s,(including,gravity).
"891755284000,","-2.882619,","14.116213,",-0.5650316,-,jogging,-,30s,(including,gravity).
"891765539000,","-1.4173675,","16.127342,",-0.009576807,-,jogging,-,30s,(including,gravity).
"891776845000,","-0.22026655,","17.832014,",0.7182605,-,jogging,-,30s,(including,gravity).
"891786482000,","0.46926352,","18.684351,",1.1300632,-,jogging,-,30s,(including,gravity).
"891797631000,","0.21068975,","19.115307,",1.4652514,-,jogging,-,30s,(including,gravity).
"891806971000,","-1.4652514,","19.115307,",1.5993267,-,jogging,-,30s,(including,gravity).
"891817249000,","-3.217807,","18.818426,",1.1587936,-,jogging,-,30s,(including,gravity).
"891827019000,","-3.9264908,","18.55985,",1.1779473,-,jogging,-,30s,(including,gravity).
"891837161000,","-3.1603463,","17.946936,",2.0398598,-,jogging,-,30s,(including,gravity).
"891847774000,","-1.3215994,","16.587029,",3.1890767,-,jogging,-,30s,(including,gravity).
"891857524000,","0.7469909,","14.949395,",3.7445314,-,jogging,-,30s,(including,gravity).
"891867844000,","2.087744,","13.129802,",3.8402996,-,jogging,-,30s,(including,gravity).
"891877686000,","2.2218192,","10.898406,",3.3327289,-,jogging,-,30s,(including,gravity).
"891887819000,","0.076614454,","6.6846113,",1.3982137,-,jogging,-,30s,(including,gravity).
"891899137000,","-0.81402856,","4.9799395,",1.0821792,-,jogging,-,30s,(including,gravity).
"891908425000,","-1.1779473,","3.6487634,",1.2641385,-,jogging,-,30s,(including,gravity).
"891918452000,","-1.0726024,","2.5761611,",1.2066777,-,jogging,-,30s,(including,gravity).
"891932569000,","-0.6607997,","1.8866309,",0.9768343,-,jogging,-,30s,(including,gravity).
"891942859000,","-0.06703765,","1.6089035,",0.58418524,-,jogging,-,30s,(including,gravity).
"891952872000,","0.46926352,","1.685518,",0.30645782,-,jogging,-,30s,(including,gravity).
"891965201000,","0.2777274,","1.7812861,",0.08619126,-,jogging,-,30s,(including,gravity).
"891975930000,","-0.31603462,","2.0207062,",-0.047884032,-,jogging,-,30s,(including,gravity).
"891986817000,","-1.8100165,","1.5131354,",-0.076614454,-,jogging,-,30s,(including,gravity).
"891997288000,","-2.1930888,","1.091756,",0.095768064,-,jogging,-,30s,(including,gravity).
"892006750000,","-2.231396,","0.7661445,",0.30645782,-,jogging,-,30s,(including,gravity).
"892017193000,","-1.8674773,","0.63206923,",0.641646,-,jogging,-,30s,(including,gravity).
"892027461000,","-1.2066777,","0.7661445,",0.8810662,-,jogging,-,30s,(including,gravity).
"892038741000,","-0.5267244,","0.91937345,",0.641646,-,jogging,-,30s,(including,gravity).
"892050456000,","-0.16280572,","1.1875241,",-0.38307226,-,jogging,-,30s,(including,gravity).
"892061993000,","-0.36391866,","1.8866309,",-1.8674773,-,jogging,-,30s,(including,gravity).
"892072371000,","-0.8810662,","3.0933087,",-3.514688,-,jogging,-,30s,(including,gravity).
"892083303000,","-0.36391866,","5.650316,",-4.2042184,-,jogging,-,30s,(including,gravity).
"892092907000,","1.685518,","9.461885,",-3.0358477,-,jogging,-,30s,(including,gravity).
"892103715000,","2.5474305,","14.499286,",0.50757074,-,jogging,-,30s,(including,gravity).
"892114418000,","5.66947,","18.282124,",-2.930503,-,jogging,-,30s,(including,gravity).
"892135505000,","6.885724,","18.914194,",-1.541866,-,jogging,-,30s,(including,gravity).
"892145165000,","7.0964136,","19.383457,",-1.1300632,-,jogging,-,30s,(including,gravity).
"892154940000,","5.90889,","19.460072,",-0.2777274,-,jogging,-,30s,(including,gravity).
"892166068000,","3.4859576,","19.498379,",1.2641385,-,jogging,-,30s,(including,gravity).
"892174851000,","1.13964,","19.517532,",3.217807,-,jogging,-,30s,(including,gravity).
"892186543000,","-0.6703765,","19.52711,",4.7309427,-,jogging,-,30s,(including,gravity).
"892195459000,","-1.5227122,","19.536686,",5.1140146,-,jogging,-,30s,(including,gravity).
"892206655000,","-1.3599066,","19.211075,",4.9224787,-,jogging,-,30s,(including,gravity).
"892216961000,","-0.40222588,","17.640478,",4.10845,-,jogging,-,30s,(including,gravity).
"892226777000,","0.5554548,","15.562311,",3.1890767,-,jogging,-,30s,(including,gravity).
"892236934000,","1.4652514,","13.091495,",1.9728222,-,jogging,-,30s,(including,gravity).
"892247780000,","1.8674773,","10.563218,",0.8714894,-,jogging,-,30s,(including,gravity).
"892256893000,","1.6280571,","7.9870567,",-0.009576807,-,jogging,-,30s,(including,gravity).
"892267139000,","1.0630256,","4.9320555,",-1.2449849,-,jogging,-,30s,(including,gravity).
"892276977000,","0.19153613,","1.4173675,",-2.1164744,-,jogging,-,30s,(including,gravity).
"892287027000,","-0.32561144,","-0.62249243,",-1.8579005,-,jogging,-,30s,(including,gravity).
"892298057000,","-0.5267244,","-1.1492168,",-1.4460979,-,jogging,-,30s,(including,gravity).
"892307447000,","-0.5554548,","-1.2737153,",-1.1683705,-,jogging,-,30s,(including,gravity).
"892317656000,","-0.49799395,","-1.3790601,",-0.6703765,-,jogging,-,30s,(including,gravity).
"892329332000,","-0.29688102,","-1.6759412,",0.30645782,-,jogging,-,30s,(including,gravity).
"892341705000,","-0.37349546,","-1.6759412,",1.6759412,-,jogging,-,30s,(including,gravity).
"892353115000,","-0.842759,","-1.2737153,",1.6280571,-,jogging,-,30s,(including,gravity).
"892362806000,","-1.4173675,","-0.62249243,",0.8714894,-,jogging,-,30s,(including,gravity).
"892373687000,","-2.0015526,","0.11492168,",-0.1436521,-,jogging,-,30s,(including,gravity).
"892383712000,","-1.7908629,","0.7661445,",-0.59376204,-,jogging,-,30s,(including,gravity).
"892394621000,","-0.7661445,","1.8483237,",0.22984336,-,jogging,-,30s,(including,gravity).
"892404689000,","0.019153614,","3.7828386,",2.528277,-,jogging,-,30s,(including,gravity).
"892417323000,","0.17238252,","5.4779334,",4.644751,-,jogging,-,30s,(including,gravity).
"892427946000,","-0.7757214,","5.2289367,",3.6391866,-,jogging,-,30s,(including,gravity).
"892439111000,","-0.18195933,","4.865018,",-1.292869,-,jogging,-,30s,(including,gravity).
"892448744000,","-0.18195933,","4.865018,",-1.292869,-,jogging,-,30s,(including,gravity).
"892458994000,","6.895301,","13.445837,",0.92895025,-,jogging,-,30s,(including,gravity).
"892470602000,","5.21936,","16.49126,",2.2218192,-,jogging,-,30s,(including,gravity).
"892482281000,","-0.40222588,","17.803284,",-0.6991069,-,jogging,-,30s,(including,gravity).
"892493116000,","-4.76925,","15.05474,",1.3982137,-,jogging,-,30s,(including,gravity).
"892503499000,","-6.885724,","11.654974,",0.34476504,-,jogging,-,30s,(including,gravity).
"892513608000,","-6.3685765,","10.658986,",-1.4269443,-,jogging,-,30s,(including,gravity).
"892529219000,","-1.9249382,","13.905523,",-0.18195933,-,jogging,-,30s,(including,gravity).
"892542325000,","-0.59376204,","16.64449,",0.8810662,-,jogging,-,30s,(including,gravity).
"892552527000,","0.16280572,","18.090588,",1.733402,-,jogging,-,30s,(including,gravity).
"892562859000,","0.7278373,","18.818426,",2.7006595,-,jogging,-,30s,(including,gravity).
"892573071000,","-0.51714754,","19.182344,",2.7102363,-,jogging,-,30s,(including,gravity).
"892583509000,","-3.064578,","18.579004,",1.8770541,-,jogging,-,30s,(including,gravity).
"892593630000,","-4.548983,","17.132908,",1.13964,-,jogging,-,30s,(including,gravity).
"892603492000,","-4.098873,","16.40507,",2.0111294,-,jogging,-,30s,(including,gravity).
"892613997000,","-2.585738,","15.619772,",3.169923,-,jogging,-,30s,(including,gravity).
"892623754000,","-0.7757214,","14.5759,",3.3997664,-,jogging,-,30s,(including,gravity).
"892634231000,","0.78529817,","13.206416,",3.0071173,-,jogging,-,30s,(including,gravity).
"892644691000,","1.4939818,","11.377247,",2.681506,-,jogging,-,30s,(including,gravity).
"892657151000,","1.3311762,","7.1155677,",0.94810385,-,jogging,-,30s,(including,gravity).
"892668198000,","0.93852705,","5.1523223,",0.076614454,-,jogging,-,30s,(including,gravity).
"892678659000,","0.6799533,","3.5913026,",-0.22026655,-,jogging,-,30s,(including,gravity).
"892688745000,","0.6703765,","2.6431987,",-0.17238252,-,jogging,-,30s,(including,gravity).
"892699410000,","0.89064306,","2.2409728,",0.038307227,-,jogging,-,30s,(including,gravity).
"892710543000,","1.2354081,","2.336741,",0.47884035,-,jogging,-,30s,(including,gravity).
"892722580000,","1.2449849,","2.3942018,",0.7086837,-,jogging,-,30s,(including,gravity).
"892733491000,","0.7469909,","2.3558946,",0.6703765,-,jogging,-,30s,(including,gravity).
"892743176000,","-0.019153614,","2.1260512,",0.50757074,-,jogging,-,30s,(including,gravity).
"892753448000,","-0.9576807,","1.6567876,",0.2777274,-,jogging,-,30s,(including,gravity).
"892762862000,","-1.7142484,","1.2162545,",0.15322891,-,jogging,-,30s,(including,gravity).
"892772985000,","-2.1260512,","0.9864111,",0.2873042,-,jogging,-,30s,(including,gravity).
"892783579000,","-2.1739352,","1.4748282,",0.94810385,-,jogging,-,30s,(including,gravity).
"892793436000,","-1.3311762,","1.7717092,",0.5363012,-,jogging,-,30s,(including,gravity).
"892803673000,","-0.9959879,","2.2122424,",-0.2873042,-,jogging,-,30s,(including,gravity).
"892814200000,","-0.93852705,","2.777274,",-1.6184803,-,jogging,-,30s,(including,gravity).
"892827016000,","-0.49799395,","4.10845,",-2.681506,-,jogging,-,30s,(including,gravity).
"892838852000,","1.0534488,","7.201759,",-3.2561142,-,jogging,-,30s,(including,gravity).
"892852153000,","2.3654714,","11.195287,",-1.7046716,-,jogging,-,30s,(including,gravity).
"892862920000,","3.4859576,","17.458519,",-2.231396,-,jogging,-,30s,(including,gravity).
"892874807000,","5.2002063,","18.50239,",-3.083732,-,jogging,-,30s,(including,gravity).
"892888189000,","6.703765,","19.019539,",-1.9919758,-,jogging,-,30s,(including,gravity).
"892900525000,","7.038953,","19.278112,",-0.59376204,-,jogging,-,30s,(including,gravity).
"892910680000,","6.1866174,","19.412188,",0.24899697,-,jogging,-,30s,(including,gravity).
"892921752000,","1.7238252,","19.507956,",2.4420857,-,jogging,-,30s,(including,gravity).
"892933800000,","-0.06703765,","19.52711,",3.763685,-,jogging,-,30s,(including,gravity).
"892943223000,","-0.9672575,","19.038692,",4.5681367,-,jogging,-,30s,(including,gravity).
"892953832000,","-1.3024458,","17.640478,",5.056554,-,jogging,-,30s,(including,gravity).
"892965934000,","-1.091756,","15.887922,",4.6830587,-,jogging,-,30s,(including,gravity).
"892975747000,","-0.5554548,","14.116213,",3.3614593,-,jogging,-,30s,(including,gravity).
"892986544000,","-0.08619126,","12.382812,",1.8004397,-,jogging,-,30s,(including,gravity).
"892996268000,","0.16280572,","10.5440645,",0.51714754,-,jogging,-,30s,(including,gravity).
"893007926000,","0.2873042,","8.465898,",-0.45010993,-,jogging,-,30s,(including,gravity).
"893017421000,","0.25857377,","6.042965,",-1.0247183,-,jogging,-,30s,(including,gravity).
"893027849000,","0.12449849,","3.074155,",-1.5801731,-,jogging,-,30s,(including,gravity).
"893037464000,","0.05746084,","0.641646,",-1.6184803,-,jogging,-,30s,(including,gravity).
"893049738000,","-0.1436521,","-0.5363012,",-0.61291564,-,jogging,-,30s,(including,gravity).
"893061000000,","-0.31603462,","-0.25857377,",-0.25857377,-,jogging,-,30s,(including,gravity).
"893072163000,","-0.37349546,","-0.2681506,",0.32561144,-,jogging,-,30s,(including,gravity).
"893083633000,","-0.41180268,","-0.7661445,",1.0342951,-,jogging,-,30s,(including,gravity).
"893093254000,","-0.15322891,","-1.1204864,",1.7812861,-,jogging,-,30s,(including,gravity).
"893103338000,","0.009576807,","-1.1300632,",2.0111294,-,jogging,-,30s,(including,gravity).
"893112958000,","-0.62249243,","-0.8331822,",0.9959879,-,jogging,-,30s,(including,gravity).
"893127147000,","-1.8004397,","-0.5267244,",-1.1971009,-,jogging,-,30s,(including,gravity).
"893137703000,","-2.336741,","-0.4309563,",-2.767697,-,jogging,-,30s,(including,gravity).
"893148005000,","-0.12449849,","1.9249382,",0.5363012,-,jogging,-,30s,(including,gravity).
"893157583000,","0.641646,","3.964798,",2.528277,-,jogging,-,30s,(including,gravity).
"893167948000,","0.46926352,","5.1235914,",3.2752678,-,jogging,-,30s,(including,gravity).
"893178353000,","0.6991069,","7.144298,",2.528277,-,jogging,-,30s,(including,gravity).
"893188371000,","2.873042,","8.418014,",1.7142484,-,jogging,-,30s,(including,gravity).
"893198364000,","6.83784,","13.838486,",2.8060043,-,jogging,-,30s,(including,gravity).
"893208411000,","6.531382,","16.682798,",2.96881,-,jogging,-,30s,(including,gravity).
"893219097000,","0.5554548,","17.583017,",0.45968673,-,jogging,-,30s,(including,gravity).
"893229446000,","-4.309563,","17.286137,",-1.4173675,-,jogging,-,30s,(including,gravity).
"893241779000,","-5.5737014,","15.20797,",-1.2641385,-,jogging,-,30s,(including,gravity).
"893252764000,","-6.042965,","14.805743,",-1.2449849,-,jogging,-,30s,(including,gravity).
"893262456000,","-5.2768207,","16.539145,",-0.22984336,-,jogging,-,30s,(including,gravity).
"893273007000,","-3.715801,","18.042704,",1.7525556,-,jogging,-,30s,(including,gravity).
"893283452000,","-2.4420857,","18.789696,",2.6623523,-,jogging,-,30s,(including,gravity).
"893299244000,","-1.7238252,","19.16319,",2.6719291,-,jogging,-,30s,(including,gravity).
"893310932000,","-2.4612393,","18.607735,",2.231396,-,jogging,-,30s,(including,gravity).
"893321606000,","-3.4859576,","17.78413,",1.8291701,-,jogging,-,30s,(including,gravity).
"893332175000,","-3.0454245,","17.563864,",1.292869,-,jogging,-,30s,(including,gravity).
"893341846000,","-1.5514427,","17.219099,",1.6376339,-,jogging,-,30s,(including,gravity).
"893352147000,","-0.12449849,","16.184803,",1.7908629,-,jogging,-,30s,(including,gravity).
"893361471000,","1.0055647,","14.355634,",1.5610195,-,jogging,-,30s,(including,gravity).
"893371538000,","2.0111294,","12.181698,",1.6089035,-,jogging,-,30s,(including,gravity).
"893382430000,","2.9879637,","9.864111,",2.0015526,-,jogging,-,30s,(including,gravity).
"893391663000,","3.2752678,","7.517793,",1.7812861,-,jogging,-,30s,(including,gravity).
"893402839000,","2.7485435,","5.21936,",0.82360536,-,jogging,-,30s,(including,gravity).
"893412125000,","1.7142484,","3.41892,",0.18195933,-,jogging,-,30s,(including,gravity).
"893424623000,","0.4309563,","2.0685902,",0.82360536,-,jogging,-,30s,(including,gravity).
"893434561000,","0.076614454,","2.3463178,",1.0534488,-,jogging,-,30s,(including,gravity).
"893444752000,","-0.2873042,","2.920926,",0.92895025,-,jogging,-,30s,(including,gravity).
"893454851000,","-0.33518824,","3.5242648,",1.0247183,-,jogging,-,30s,(including,gravity).
"893467240000,","-0.23942018,","3.4955344,",1.1779473,-,jogging,-,30s,(including,gravity).
"893477322000,","-0.5650316,","2.7485435,",0.8523358,-,jogging,-,30s,(including,gravity).
"893487574000,","-1.2162545,","1.6472107,",0.12449849,-,jogging,-,30s,(including,gravity).
"893500373000,","-1.8291701,","0.6991069,",-0.49799395,-,jogging,-,30s,(including,gravity).
"893510151000,","-1.9536686,","0.2873042,",-0.49799395,-,jogging,-,30s,(including,gravity).
"893519882000,","-1.5801731,","0.2873042,",-0.05746084,-,jogging,-,30s,(including,gravity).
"893531499000,","-0.6895301,","0.545878,",0.63206923,-,jogging,-,30s,(including,gravity).
"893540256000,","0.40222588,","1.1300632,",1.2258313,-,jogging,-,30s,(including,gravity).
"893550548000,","0.90979666,","1.8962077,",0.6895301,-,jogging,-,30s,(including,gravity).
"893560440000,","0.47884035,","3.0071173,",-0.7182605,-,jogging,-,30s,(including,gravity).
"893570518000,","-0.6799533,","4.2904096,",-3.2273839,-,jogging,-,30s,(including,gravity).
"893582212000,","2.2218192,","11.731588,",-3.2465374,-,jogging,-,30s,(including,gravity).
"893591905000,","1.5897499,","15.638926,",-0.4309563,-,jogging,-,30s,(including,gravity).
"893601916000,","2.4899697,","17.592594,",-3.8115692,-,jogging,-,30s,(including,gravity).
"893611505000,","6.4068837,","18.569427,",-3.4955344,-,jogging,-,30s,(including,gravity).
"893621826000,","8.7532015,","19.057846,",-2.231396,-,jogging,-,30s,(including,gravity).
"893631644000,","8.389283,","19.297266,",-1.1683705,-,jogging,-,30s,(including,gravity).
"893641909000,","6.8186865,","19.421764,",-0.94810385,-,jogging,-,30s,(including,gravity).
"893652307000,","4.510676,","19.479225,",-0.29688102,-,jogging,-,30s,(including,gravity).
"893661831000,","2.1260512,","19.507956,",1.292869,-,jogging,-,30s,(including,gravity).
"893672771000,","0.16280572,","19.52711,",3.6966474,-,jogging,-,30s,(including,gravity).
"893682256000,","-0.9576807,","19.536686,",5.4683566,-,jogging,-,30s,(including,gravity).
"893691909000,","-1.541866,","18.828003,",5.9184666,-,jogging,-,30s,(including,gravity).
"893702068000,","-1.340753,","17.54471,",5.257667,-,jogging,-,30s,(including,gravity).
"893712041000,","-0.641646,","15.993267,",4.175488,-,jogging,-,30s,(including,gravity).
"893722791000,","-0.16280572,","14.030022,",2.882619,-,jogging,-,30s,(including,gravity).
"893733501000,","-0.1340753,","11.693281,",1.7429788,-,jogging,-,30s,(including,gravity).
"893742869000,","-0.29688102,","8.90643,",0.7661445,-,jogging,-,30s,(including,gravity).
"893753614000,","-0.7086837,","5.315128,",-0.30645782,-,jogging,-,30s,(including,gravity).
"893763053000,","-0.81402856,","1.4652514,",-1.5131354,-,jogging,-,30s,(including,gravity).
